,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
135,13,3.8749185,sqrt(sqrt(Np)) * ((((Bzsouth * Vp) * 0.03677575) + DST) * -0.040973727),0.0008100630482228,sqrt(sqrt(Np)) * ((((Bzsouth * Vp) * 0.03677575) + DST) * -0.040973727),17.829132075471698,20.4916,13.474641509433964,15.635900000000001,0.6247924528301888,0.6688000000000001,21.403245283018865,23.747999999999998,Np**(1/4)*(-0.00150683954072025*Bzsouth*Vp - 0.040973727*DST)
136,13,3.874919,((DST - ((Vp * Bzsouth) * -0.036811493)) * sqrt(sqrt(Np))) / -24.406572,0.0008099340132592,((DST - ((Vp * Bzsouth) * -0.036811493)) * sqrt(sqrt(Np))) / -24.406572,17.836358490566038,20.5094,13.477584905660379,15.649150000000002,0.6244150943396225,0.6684,21.40616981132075,23.7568,-0.0409725708305124*Np**(1/4)*(0.036811493*Bzsouth*Vp + DST)
137,13,3.874919,(sqrt(sqrt(Np)) * -0.040968873) * (((Bzsouth * 0.03676886) * Vp) + DST),0.00080975351056,(sqrt(sqrt(Np)) * -0.040968873) * (((Bzsouth * 0.03676886) * Vp) + DST),17.82730188679245,20.488249999999997,13.473603773584905,15.63345,0.6248867924528303,0.669,21.402509433962265,23.746600000000004,-0.040968873*Np**(1/4)*(0.03676886*Bzsouth*Vp + DST)
138,13,3.874919,((DST * -0.040962875) - (Bzsouth * (Vp * 0.0015065973))) * sqrt(sqrt(Np)),0.00080975351056,((DST * -0.040962875) - (Bzsouth * (Vp * 0.0015065973))) * sqrt(sqrt(Np)),17.82903773584906,20.493550000000003,13.473999999999998,15.637349999999998,0.6247735849056605,0.6688000000000001,21.40328301886792,23.7497,Np**(1/4)*(-0.0015065973*Bzsouth*Vp - 0.040962875*DST)
139,13,3.874919,(DST - ((Vp * Bzsouth) * -0.036777794)) * (sqrt(sqrt(Np)) * -0.040961783),0.0008096761522503,(DST - ((Vp * Bzsouth) * -0.036777794)) * (sqrt(sqrt(Np)) * -0.040961783),17.82852830188679,20.492600000000003,13.473735849056604,15.636800000000003,0.6247735849056604,0.6688000000000001,21.4031320754717,23.74935,-0.040961783*Np**(1/4)*(0.036777794*Bzsouth*Vp + DST)
140,13,3.8749201,((DST - ((Vp * Bzsouth) * -0.036786918)) * sqrt(sqrt(Np))) * -0.041016884,0.0008093922753888,((DST - ((Vp * Bzsouth) * -0.036786918)) * sqrt(sqrt(Np))) * -0.041016884,17.835264150943395,20.4971,13.479528301886791,15.63885,0.6245283018867924,0.6688000000000001,21.40522641509434,23.747749999999996,-0.041016884*Np**(1/4)*(0.036786918*Bzsouth*Vp + DST)
141,13,3.8749218,((DST - (Vp * (Bzsouth * -0.036772743))) * sqrt(sqrt(Np))) * -0.041040394,0.0008090309150712,((DST - (Vp * (Bzsouth * -0.036772743))) * sqrt(sqrt(Np))) * -0.041040394,17.83456603773585,20.4902,13.48039622641509,15.633300000000002,0.6245471698113207,0.669,21.40458490566038,23.74285,-0.041040394*Np**(1/4)*(0.036772743*Bzsouth*Vp + DST)
142,13,3.8749237,((DST * -0.040866017) - ((Vp * 0.001505993) * Bzsouth)) * sqrt(sqrt(Np)),0.0008095720262724,((DST * -0.040866017) - ((Vp * 0.001505993) * Bzsouth)) * sqrt(sqrt(Np)),17.83532075471698,20.529549999999997,13.471490566037739,15.666450000000001,0.6245094339622642,0.6681999999999999,21.407339622641512,23.77385,Np**(1/4)*(-0.001505993*Bzsouth*Vp - 0.040866017*DST)
143,12,3.8780577,(((Vp * Bzsouth) * -0.036295656) - DST) / (42.58912 / sqrt(Np)),0.0124147723584423,(((Vp * Bzsouth) * -0.036295656) - DST) / (42.58912 / sqrt(Np)),17.614886792452833,24.561,13.180037735849055,18.9398,0.6395660377358491,0.5409499999999998,20.852396226415088,26.180400000000002,0.0234801752184595*sqrt(Np)*(-0.036295656*Bzsouth*Vp - DST)
144,12,3.8780577,((DST * -0.023486733) - (Vp * (Bzsouth * 0.00085231994))) * sqrt(Np),0.0124148232943502,((DST * -0.023486733) - (Vp * (Bzsouth * 0.00085231994))) * sqrt(Np),17.614169811320753,24.556599999999996,13.18001886792453,18.935899999999997,0.6395660377358491,0.54105,20.851981132075476,26.177550000000004,sqrt(Np)*(-0.00085231994*Bzsouth*Vp - 0.023486733*DST)
145,12,3.8780577,(sqrt(Np) * -0.023477573) * (DST - (Bzsouth * (Vp * -0.036299694))),0.0088736086751218,(sqrt(Np) * -0.023477573) * (DST - (Bzsouth * (Vp * -0.036299694))),17.615603773584905,24.5638,13.180301886792453,18.942200000000003,0.6395849056603774,0.5408,20.852773584905663,26.182149999999996,-0.023477573*sqrt(Np)*(0.036299694*Bzsouth*Vp + DST)
146,12,3.878058,((Bzsouth * (Vp * -0.0008522852)) - (DST * 0.023476511)) * sqrt(Np),0.0117159668245703,((Bzsouth * (Vp * -0.0008522852)) - (DST * 0.023476511)) * sqrt(Np),17.616490566037736,24.5667,13.180792452830188,18.944650000000003,0.6394905660377359,0.54075,20.853283018867927,26.183999999999997,sqrt(Np)*(-0.0008522852*Bzsouth*Vp - 0.023476511*DST)
147,12,3.878058,(sqrt(Np) * -0.023475427) * (DST + ((Bzsouth * 0.03631251) * Vp)),0.0124147459360405,(sqrt(Np) * -0.023475427) * (DST + ((Bzsouth * 0.03631251) * Vp)),17.61867924528302,24.5727,13.181811320754715,18.94975,0.6393773584905661,0.5406,20.854415094339625,26.18795,-0.023475427*sqrt(Np)*(0.03631251*Bzsouth*Vp + DST)
148,12,3.878058,sqrt(Np) * ((DST * -0.023493165) + ((Vp * -0.0008525118) * Bzsouth)),0.0124149496796459,sqrt(Np) * ((DST * -0.023493165) + ((Vp * -0.0008525118) * Bzsouth)),17.61454716981132,24.55525,13.180528301886792,18.934549999999998,0.6395283018867923,0.5409999999999999,20.852150943396232,26.176500000000004,sqrt(Np)*(-0.0008525118*Bzsouth*Vp - 0.023493165*DST)
149,12,3.878058,((DST * -0.023500644) - ((Vp * 0.00085281447) * Bzsouth)) * sqrt(Np),0.0124147459360405,((DST * -0.023500644) - ((Vp * 0.00085281447) * Bzsouth)) * sqrt(Np),17.61575471698113,24.55605,13.181641509433959,18.93515,0.6394716981132075,0.5409499999999998,20.852792452830183,26.176950000000005,sqrt(Np)*(-0.00085281447*Bzsouth*Vp - 0.023500644*DST)
150,12,3.878058,sqrt(Np) * ((DST * -0.02349938) - (Vp * (Bzsouth * 0.00085278164))),0.0124147459360405,sqrt(Np) * ((DST * -0.02349938) - (Vp * (Bzsouth * 0.00085278164))),17.61569811320755,24.556449999999998,13.18156603773585,18.93545,0.6394716981132075,0.5408999999999999,20.852792452830187,26.177299999999995,sqrt(Np)*(-0.00085278164*Bzsouth*Vp - 0.02349938*DST)
151,12,3.8780584,(((Bzsouth * 0.03628103) * Vp) + DST) * (sqrt(Np) * -0.023486875),0.0124145918557291,(((Bzsouth * 0.03628103) * Vp) + DST) * (sqrt(Np) * -0.023486875),17.612000000000002,24.550800000000002,13.178849056603774,18.931099999999997,0.6396981132075471,0.5411999999999999,20.850830188679247,26.173949999999998,-0.023486875*sqrt(Np)*(0.03628103*Bzsouth*Vp + DST)
152,12,3.8780587,((DST - ((Bzsouth * -0.036348335) * Vp)) * sqrt(Np)) / -42.675613,0.0124145144974334,((DST - ((Bzsouth * -0.036348335) * Vp)) * sqrt(Np)) / -42.675613,17.622509433962268,24.59855,13.181641509433964,18.9724,0.6392075471698112,0.53985,20.856660377358487,26.204500000000003,-0.0234325866625513*sqrt(Np)*(0.036348335*Bzsouth*Vp + DST)
153,12,3.8780587,(sqrt(Np) * (DST + (Vp * (Bzsouth * 0.0363456)))) * -0.023428254,0.0124147691769466,(sqrt(Np) * (DST + (Vp * (Bzsouth * 0.0363456)))) * -0.023428254,17.621169811320755,24.5965,13.180735849056603,18.97105,0.6391886792452828,0.5398,20.856037735849053,26.203249999999997,-0.023428254*sqrt(Np)*(0.0363456*Bzsouth*Vp + DST)
154,12,3.878062,(sqrt(Np) * (DST - ((Bzsouth * Vp) * -0.036275778))) * -0.023540929,0.0124159047340661,(sqrt(Np) * (DST - ((Bzsouth * Vp) * -0.036275778))) * -0.023540929,17.617622641509435,24.54615,13.184830188679246,18.9256,0.6393773584905661,0.5412499999999999,20.85349056603774,26.170550000000002,-0.023540929*sqrt(Np)*(0.036275778*Bzsouth*Vp + DST)
155,11,3.9126232,((DST + (Bzsouth * (Np + 14.430785))) * Vp) * -9.7203396e-5,0.0061783281752559,((DST + (Bzsouth * (Np + 14.430785))) * Vp) * -9.7203396e-5,22.735301886792453,21.7306,17.26688679245283,16.529049999999998,0.2362452830188679,0.5485499999999999,25.398924528301887,25.106199999999998,-9.7203396e-5*Vp*(Bzsouth*(Np + 14.430785) + DST)
156,11,3.9237604,(DST * -0.059989534) - (Bzsouth * (Vp / (367.22745 - DST))),0.003336019671889,(DST * -0.059989534) - (Bzsouth * (Vp / (367.22745 - DST))),17.709037735849055,17.4388,13.42088679245283,13.266650000000002,0.6244339622641509,0.7131000000000001,21.973094339622644,20.540599999999994,-Bzsouth*Vp/(367.22745 - DST) - 0.059989534*DST
157,11,3.926503,(DST * -0.0588211) + ((Bzsouth * -0.0026200295) * (Vp + DST)),0.0026380535223353,(DST * -0.0588211) + ((Bzsouth * -0.0026200295) * (Vp + DST)),17.571396226415093,17.25145,13.252433962264153,13.123149999999999,0.6321698113207549,0.7177999999999999,21.800792452830187,20.685850000000002,-0.0026200295*Bzsouth*(DST + Vp) - 0.0588211*DST
158,11,3.926503,(DST - (((Vp + DST) * -0.044525195) * Bzsouth)) / -16.999172,0.0026369866857605,(DST - (((Vp + DST) * -0.044525195) * Bzsouth)) / -16.999172,17.57077358490566,17.2504,13.252339622641509,13.121499999999997,0.6321886792452831,0.7178500000000001,21.803905660377357,20.687499999999996,0.0588263946032195*Bzsouth*(-0.044525195*DST - 0.044525195*Vp) - 0.0588263946032195*DST
159,11,3.926503,(Bzsouth * ((DST + Vp) * -0.0026193375)) - (DST / 16.997396),0.0026378503154564,(Bzsouth * ((DST + Vp) * -0.0026193375)) - (DST / 16.997396),17.570641509433962,17.249999999999996,13.252547169811322,13.12115,0.6321698113207548,0.7178500000000001,21.80415094339623,20.687150000000003,Bzsouth*(-0.0026193375*DST - 0.0026193375*Vp) - 0.0588325411727773*DST
160,11,3.9265032,(Bzsouth * ((DST + Vp) * -0.0026228176)) + (DST * -0.058825497),0.0026392472276596,(Bzsouth * ((DST + Vp) * -0.0026228176)) + (DST * -0.058825497),17.573377358490568,17.25385,13.253547169811323,13.127500000000001,0.6319245283018867,0.7178499999999999,21.79133962264151,20.6795,Bzsouth*(-0.0026228176*DST - 0.0026228176*Vp) - 0.058825497*DST
161,11,3.9265032,(((Vp + DST) * Bzsouth) * -0.0026193536) + (DST * -0.058843177),0.0026389424177051,(((Vp + DST) * Bzsouth) * -0.0026193536) + (DST * -0.058843177),17.570396226415095,17.249200000000002,13.25281132075472,13.12055,0.6323396226415093,0.7178500000000001,21.8048679245283,20.686899999999998,-0.0026193536*Bzsouth*(DST + Vp) - 0.058843177*DST
162,11,3.9265032,((Bzsouth * (Vp + DST)) * -0.0026182963) + (DST * -0.058827013),0.0026371897586642,((Bzsouth * (Vp + DST)) * -0.0026182963) + (DST * -0.058827013),17.57009433962264,17.2494,13.252056603773585,13.1197,0.6323396226415093,0.7179,21.807471698113204,20.68985,-0.0026182963*Bzsouth*(DST + Vp) - 0.058827013*DST
163,11,3.9265032,((Bzsouth * -0.002619928) * (Vp + DST)) - (DST * 0.058858473),0.0026371897586642,((Bzsouth * -0.002619928) * (Vp + DST)) - (DST * 0.058858473),17.57058490566038,17.24845,13.253396226415092,13.12055,0.6322830188679245,0.7178500000000001,21.803905660377364,20.6852,-0.002619928*Bzsouth*(DST + Vp) - 0.058858473*DST
164,11,3.926504,(DST / -16.9789) - (Bzsouth * ((DST + Vp) * 0.0026204018)),0.0026375448342171,(DST / -16.9789) - (Bzsouth * ((DST + Vp) * 0.0026204018)),17.57011320754717,17.2459,13.254396226415093,13.118950000000002,0.6323584905660378,0.71785,21.805000000000003,20.68335,-Bzsouth*(0.0026204018*DST + 0.0026204018*Vp) - 0.0588966305237677*DST
165,11,3.926504,(DST + ((Vp + DST) * (Bzsouth * 0.044593092))) * -0.058822285,0.0026367828080148,(DST + ((Vp + DST) * (Bzsouth * 0.044593092))) * -0.058822285,17.573641509433962,17.25435,13.253584905660377,13.1281,0.6318301886792453,0.7178499999999999,21.79022641509434,20.678950000000004,-0.00262306756665522*Bzsouth*(DST + Vp) - 0.058822285*DST
166,11,3.9265118,(DST * -0.058829583) - ((Vp + DST) * (Bzsouth * 0.002630866)),0.00264178152849,(DST * -0.058829583) - ((Vp + DST) * (Bzsouth * 0.002630866)),17.579660377358486,17.2615,13.256622641509432,13.141200000000001,0.6312075471698112,0.7174499999999998,21.764150943396228,20.661900000000003,-0.002630866*Bzsouth*(DST + Vp) - 0.058829583*DST
