complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.790215,g = (sqrt(sqrt(#3)) * #2) * -0.0017838741; d = #1 * -0.058580622,0.0042527079200256,g = (sqrt(sqrt(#3)) * #2) * -0.0017838741; d = #1 * -0.058580622,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac156ee10>,1
10,3.7902155,g = sqrt(sqrt(#3)) * (#2 * -0.0017830037); d = #1 * -0.058368262,0.0042537319583236,g = sqrt(sqrt(#3)) * (#2 * -0.0017830037); d = #1 * -0.058368262,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9930b0>,40
10,3.7902155,g = (sqrt(sqrt(#3)) * #2) * -0.0017815662; d = #1 * -0.058493946,0.0042526810884451,g = (sqrt(sqrt(#3)) * #2) * -0.0017815662; d = #1 * -0.058493946,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ae210>,6
10,3.7902155,g = (#2 * sqrt(sqrt(#3))) * -0.0017814888; d = #1 * -0.05842084,0.0042526810884451,g = (#2 * sqrt(sqrt(#3))) * -0.0017814888; d = #1 * -0.05842084,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ae1e0>,11
10,3.7902157,g = (sqrt(sqrt(#3)) * -0.0017815072) * #2; d = #1 * -0.058385592,0.004252365603356,g = (sqrt(sqrt(#3)) * -0.0017815072) * #2; d = #1 * -0.058385592,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed880>,48
10,3.790216,g = (#2 * -0.0017851123) * sqrt(sqrt(#3)); d = #1 * -0.0586095,0.0042527856156522,g = (#2 * -0.0017851123) * sqrt(sqrt(#3)); d = #1 * -0.0586095,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ad970>,8
10,3.790216,g = #2 * (sqrt(sqrt(#3)) * -0.0017830734); d = #1 * -0.058355384,0.0042522864521911,g = #2 * (sqrt(sqrt(#3)) * -0.0017830734); d = #1 * -0.058355384,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992930>,28
10,3.790216,g = (sqrt(sqrt(#3)) * #2) * -0.0017827245; d = #1 * -0.058580734,0.0042522864521911,g = (sqrt(sqrt(#3)) * #2) * -0.0017827245; d = #1 * -0.058580734,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae993860>,33
10,3.790216,g = (sqrt(sqrt(#3)) * #2) * -0.001781755; d = #1 * -0.058557656,0.0042524440827847,g = (sqrt(sqrt(#3)) * #2) * -0.001781755; d = #1 * -0.058557656,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af950>,10
10,3.790216,g = (#2 * -0.0017846471) * sqrt(sqrt(#3)); d = #1 * -0.05861343,0.0042526542568708,g = (#2 * -0.0017846471) * sqrt(sqrt(#3)); d = #1 * -0.05861343,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed730>,47
10,3.790217,g = #2 * (-0.0017816053 * sqrt(sqrt(#3))); d = #1 * -0.058578894,0.0042527056807458,g = #2 * (-0.0017816053 * sqrt(sqrt(#3))); d = #1 * -0.058578894,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec620>,49
10,3.7902172,g = (sqrt(sqrt(#3)) * #2) * -0.001784875; d = #1 * -0.058652002,0.0042519698475939,g = (sqrt(sqrt(#3)) * #2) * -0.001784875; d = #1 * -0.058652002,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990cb0>,23
10,3.7902172,g = (sqrt(sqrt(#3)) * #2) * -0.0017824483; d = #1 * -0.05829081,0.0042519698475939,g = (sqrt(sqrt(#3)) * #2) * -0.0017824483; d = #1 * -0.05829081,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991340>,36
10,3.7902179,g = (#2 * sqrt(sqrt(#3))) * -0.001780854; d = #1 * -0.05831481,0.0042520478792673,g = (#2 * sqrt(sqrt(#3))) * -0.001780854; d = #1 * -0.05831481,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac156e4e0>,2
10,3.7902188,g = #2 * (sqrt(sqrt(#3)) * -0.0017798538); d = #1 * -0.058335427,0.004251810425929,g = #2 * (sqrt(sqrt(#3)) * -0.0017798538); d = #1 * -0.058335427,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9914c0>,22
10,3.7902212,g = #2 * (sqrt(sqrt(#3)) * -0.0017819357); d = #1 * -0.058202956,0.0042510458584902,g = #2 * (sqrt(sqrt(#3)) * -0.0017819357); d = #1 * -0.058202956,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992330>,35
9,3.8063674,g = sqrt(#3) * (#2 * -0.0010939474); d = #1 * -0.051078245,0.0076064141258273,g = sqrt(#3) * (#2 * -0.0010939474); d = #1 * -0.051078245,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae993aa0>,33
9,3.8063674,g = (#2 * sqrt(#3)) * -0.0010940535; d = #1 * -0.051116645,0.0076051887085614,g = (#2 * sqrt(#3)) * -0.0010940535; d = #1 * -0.051116645,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec710>,48
9,3.8063674,g = sqrt(#3) * (#2 * -0.001094092); d = #1 * -0.05112523,0.0076056058720545,g = sqrt(#3) * (#2 * -0.001094092); d = #1 * -0.05112523,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992810>,28
9,3.8063674,g = #2 * (sqrt(#3) * -0.0010939908); d = #1 * -0.05110228,0.0076056058720545,g = #2 * (sqrt(#3) * -0.0010939908); d = #1 * -0.05110228,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae993e60>,34
9,3.8063674,g = sqrt(#3) * (#2 * -0.0010939741); d = #1 * -0.051097434,0.0076054755084816,g = sqrt(#3) * (#2 * -0.0010939741); d = #1 * -0.051097434,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9917f0>,24
9,3.8063674,g = (sqrt(#3) * #2) / -914.0533; d = #1 * -0.051103607,0.0076061012534766,g = (sqrt(#3) * #2) / -914.0533; d = #1 * -0.051103607,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15adc70>,7
9,3.8063674,g = (#2 * sqrt(#3)) * -0.0010940239; d = #1 * -0.051120806,0.0076054755084816,g = (#2 * sqrt(#3)) * -0.0010940239; d = #1 * -0.051120806,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990d40>,23
9,3.8063674,g = #2 * (sqrt(#3) * -0.0010939778); d = #1 * -0.05109702,0.007605788381028,g = #2 * (sqrt(#3) * -0.0010939778); d = #1 * -0.05109702,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9909e0>,39
9,3.8063674,g = sqrt(#3) * (#2 * -0.0010940261); d = #1 * -0.05112257,0.0076056058720545,g = sqrt(#3) * (#2 * -0.0010940261); d = #1 * -0.05112257,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9911c0>,20
9,3.8063674,g = #2 * (sqrt(#3) / -914.04376); d = #1 * -0.05111784,0.0076051887085614,g = #2 * (sqrt(#3) / -914.04376); d = #1 * -0.05111784,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9939e0>,36
9,3.8063674,g = #2 * (sqrt(#3) * -0.0010941037); d = #1 * -0.05111531,0.0076079002681563,g = #2 * (sqrt(#3) * -0.0010941037); d = #1 * -0.05111531,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9907d0>,41
9,3.8063674,g = (#2 * -0.0010940479) * sqrt(#3); d = #1 * -0.051104363,0.0076062837623597,g = (#2 * -0.0010940479) * sqrt(#3); d = #1 * -0.051104363,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990ad0>,25
9,3.8063679,g = #2 * (sqrt(#3) * -0.0010940552); d = #1 * -0.05113574,0.0076053441496519,g = #2 * (sqrt(#3) * -0.0010940552); d = #1 * -0.05113574,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af0b0>,9
9,3.8063679,g = (#2 * sqrt(#3)) / -914.152; d = #1 * -0.051068354,0.0076054745132247,g = (#2 * sqrt(#3)) / -914.152; d = #1 * -0.051068354,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991b80>,37
9,3.8063679,g = (sqrt(#3) * -0.001094075) * #2; d = #1 * -0.051130064,0.0076048487679198,g = (sqrt(#3) * -0.001094075) * #2; d = #1 * -0.051130064,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991400>,35
9,3.806368,g = sqrt(#3) * (#2 * -0.0010939265); d = #1 * -0.051052954,0.0076056307504344,g = sqrt(#3) * (#2 * -0.0010939265); d = #1 * -0.051052954,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac156dfa0>,1
9,3.806368,g = (sqrt(#3) * #2) * -0.001093914; d = #1 * -0.05106773,0.0076048224961559,g = (sqrt(#3) * #2) * -0.001093914; d = #1 * -0.05106773,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af080>,10
9,3.806368,g = (#2 * -0.0010942821) * sqrt(#3); d = #1 * -0.05113209,0.0076050310779678,g = (#2 * -0.0010942821) * sqrt(#3); d = #1 * -0.05113209,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed460>,46
9,3.806368,g = (sqrt(#3) * -0.001094095) * #2; d = #1 * -0.05114956,0.0076058393320777,g = (sqrt(#3) * -0.001094095) * #2; d = #1 * -0.05114956,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992450>,38
9,3.806368,g = (sqrt(#3) * #2) * -0.0010941729; d = #1 * -0.051132847,0.0076152776059102,g = (sqrt(#3) * #2) * -0.0010941729; d = #1 * -0.051132847,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15e3fe0>,4
9,3.8063684,g = (#2 * sqrt(#3)) * -0.0010937902; d = #1 * -0.05101658,0.007606151408185,g = (#2 * sqrt(#3)) * -0.0010937902; d = #1 * -0.05101658,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ae4e0>,11
9,3.8063684,g = #2 * (sqrt(#3) * -0.0010938209); d = #1 * -0.05102834,0.0076080807855178,g = #2 * (sqrt(#3) * -0.0010938209); d = #1 * -0.05102834,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991940>,22
9,3.8063684,g = #2 * (sqrt(#3) * -0.0010938834); d = #1 * -0.051039666,0.0076055256633858,g = #2 * (sqrt(#3) * -0.0010938834); d = #1 * -0.051039666,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992690>,30
9,3.8063684,g = (sqrt(#3) * -0.0010941195) * #2; d = #1 * -0.051062793,0.0076074550419259,g = (sqrt(#3) * -0.0010941195) * #2; d = #1 * -0.051062793,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed3a0>,45
9,3.8063684,g = (sqrt(#3) * -0.0010940548) * #2; d = #1 * -0.051076297,0.0076050302818086,g = (sqrt(#3) * -0.0010940548) * #2; d = #1 * -0.051076297,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ae570>,5
