complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.7926173,g = (#3 * (-5.348232 - #8)) * 0.12409083; d = #1 * -0.05542484,0.0032094054338408,g = (#3 * (-5.348232 - #8)) * 0.12409083; d = #1 * -0.05542484,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c500>,32
10,3.792618,g = #3 * ((#8 / -8.107723) - 0.67252433); d = #1 * -0.055409737,0.0032090894520945,g = #3 * ((#8 / -8.107723) - 0.67252433); d = #1 * -0.055409737,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095b470>,23
10,3.7926185,g = #3 * (-0.66931677 - (#8 / 8.081034)); d = #1 * -0.05540487,0.0032090101821122,g = #3 * (-0.66931677 - (#8 / 8.081034)); d = #1 * -0.05540487,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095bbf0>,26
10,3.7926235,g = ((#8 / -8.119879) - 0.6726999) * #3; d = #1 * -0.055402968,0.0032079546578876,g = ((#8 / -8.119879) - 0.6726999) * #3; d = #1 * -0.055402968,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d730>,38
10,3.7926247,g = #3 * (-0.66757506 - (#8 * 0.12365222)); d = #1 * -0.055233408,0.0032071388861835,g = #3 * (-0.66757506 - (#8 * 0.12365222)); d = #1 * -0.055233408,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959280>,22
10,3.792625,g = (#8 + 5.343413) * (#3 * -0.12400802); d = #1 * -0.055189934,0.0032073751756907,g = (#8 + 5.343413) * (#3 * -0.12400802); d = #1 * -0.055189934,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d130>,40
10,3.7926266,g = ((#8 - -5.4691777) * #3) * -0.12294916; d = #1 * -0.055564523,0.0032066379139877,g = ((#8 - -5.4691777) * #3) * -0.12294916; d = #1 * -0.055564523,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095a210>,17
10,3.7926288,g = ((#8 / -8.055234) + -0.66209316) * #3; d = #1 * -0.055183,0.0032060578412323,g = ((#8 / -8.055234) + -0.66209316) * #3; d = #1 * -0.055183,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959850>,25
11,3.792629,g = #3 * ((#8 * -0.12309601) + inv(-1.4928864)); d = -0.055499192 * #1,5.009704985103868e-06,g = #3 * ((#8 * -0.12309601) + inv(-1.4928864)); d = -0.055499192 * #1,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d08c0>,60
10,3.792629,g = #3 * ((#8 * -0.123810455) + -0.66376793); d = #1 * -0.055177353,0.0032062416501692,g = #3 * ((#8 * -0.123810455) + -0.66376793); d = #1 * -0.055177353,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f560>,47
10,3.792629,g = ((#8 * -0.1235223) + -0.6677758) * #3; d = #1 * -0.05518429,0.0032060051073622,g = ((#8 * -0.1235223) + -0.6677758) * #3; d = #1 * -0.05518429,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095a5d0>,16
