complexity,loss,equation,score,julia_expression,lambda_format,simulation
27,3.815768,g = (((#2 + square(#1 + sqrt(sqrt(#2)))) * -0.0009391912) + 0.9243367) * (sqrt(#1) + 0.60054195); d = square((#1 - 1.1028329) - (#1 / 1.0157996)) - 2.8721204,0.0002209158807588,g = (((#2 + square(#1 + sqrt(sqrt(#2)))) * -0.0009391912) + 0.9243367) * (sqrt(#1) + 0.60054195); d = square((#1 - 1.1028329) - (#1 / 1.0157996)) - 2.8721204,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998dc40>,9
30,3.8159366,g = neg(square((sqrt(#2 * (0.016000887 + sqrt(#1))) * -0.032783233) + -0.31277394)) - square((-1.5809759 - (#1 * -0.12580699)) + -0.18439087); d = square(-1.3416827 - (#1 * -0.014692081)) + 0.72823304,3.092198943838672e-05,g = neg(square((sqrt(#2 * (0.016000887 + sqrt(#1))) * -0.032783233) + -0.31277394)) - square((-1.5809759 - (#1 * -0.12580699)) + -0.18439087); d = square(-1.3416827 - (#1 * -0.014692081)) + 0.72823304,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99be3c0>,16
29,3.815979,g = ((inv((0.83293027 / #1) + #1) + -0.21579845) + sqrt(#1)) * (((square(#1) + #2) * -0.001215261) + 1.0006043); d = (#1 * ((#1 * 0.0002414292) + -0.035623867)) + -1.4718859,3.679197847233138e-05,g = ((inv((0.83293027 / #1) + #1) + -0.21579845) + sqrt(#1)) * (((square(#1) + #2) * -0.001215261) + 1.0006043); d = (#1 * ((#1 * 0.0002414292) + -0.035623867)) + -1.4718859,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99be6c0>,11
26,3.8160157,g = (0.79486513 - (#2 * 0.0010342094)) * (sqrt(#1) + sqrt(0.22089738)); d = square(square(square(square(#1 * 0.0025344752))) - ((#1 + -39.152824) * -0.017935054)) - 1.6675216,1.601133634095534e-05,g = (0.79486513 - (#2 * 0.0010342094)) * (sqrt(#1) + sqrt(0.22089738)); d = square(square(square(square(#1 * 0.0025344752))) - ((#1 + -39.152824) * -0.017935054)) - 1.6675216,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bdc70>,18
25,3.8160768,g = (0.79486513 - (#2 * 0.0010342094)) * (sqrt(#1) + 0.47882444); d = square(square(square(square(#1 * 0.0025344752))) - ((#1 + -39.152824) * -0.017935054)) - 1.6675216,0.0003196227750117,g = (0.79486513 - (#2 * 0.0010342094)) * (sqrt(#1) + 0.47882444); d = square(square(square(square(#1 * 0.0025344752))) - ((#1 + -39.152824) * -0.017935054)) - 1.6675216,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bf4d0>,18
28,3.8161194,g = (inv(inv(#1) + #1) + (sqrt(#1) + -0.20102097)) * (((sqrt(#2) + #2) * -0.001215261) + 1.0017086); d = (#1 * ((#1 * 0.0002414292) + -0.035623867)) + -1.4718859,8.178130857259446e-05,g = (inv(inv(#1) + #1) + (sqrt(#1) + -0.20102097)) * (((sqrt(#2) + #2) * -0.001215261) + 1.0017086); d = (#1 * ((#1 * 0.0002414292) + -0.035623867)) + -1.4718859,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bc6b0>,11
30,3.8161387,g = (sqrt(#1) + 0.47382388) * (((((#2 - (-1.0692763 / -0.24953355)) - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855); d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,8.778499217130472e-07,g = (sqrt(#1) + 0.47382388) * (((((#2 - (-1.0692763 / -0.24953355)) - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855); d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99be000>,15
28,3.8161454,g = ((sqrt(#1) + 0.47382388) * ((((#2 - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855)) - -0.0143264355; d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,2.214271313994965e-06,g = ((sqrt(#1) + 0.47382388) * ((((#2 - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855)) - -0.0143264355; d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bf320>,15
26,3.8161623,g = (sqrt(#1) + 0.47382388) * ((((#2 - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855); d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,6.258514001128894e-05,g = (sqrt(#1) + 0.47382388) * ((((#2 - inv(#1 + -2.9477093)) + square(#1)) * -0.0010379194) + 0.95749855); d = square((#1 * -0.015800156) + 1.1267993) + -2.9477093,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bffe0>,15
28,3.8161726,g = (neg(square((sqrt(sqrt(#1) * #2) * -0.032783233) + -0.31277394)) - square(-1.5809759 - (#1 * -0.12580699))) + 0.4290718; d = square(-1.4907869 - ((#1 * -0.014692081) + -0.21464495)),5.813078369034994e-05,g = (neg(square((sqrt(sqrt(#1) * #2) * -0.032783233) + -0.31277394)) - square(-1.5809759 - (#1 * -0.12580699))) + 0.4290718; d = square(-1.4907869 - ((#1 * -0.014692081) + -0.21464495)),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bd370>,16
30,3.8161733,g = ((sqrt(#1 + 0.64350826) * (1.0417097 + ((sqrt(#2 / 0.07117802) + (square(#1) + #2)) * -0.0011109272))) - 2.9381795) + (#1 * 0.017173296); d = square((#1 * -0.015548379) + 1.1626884),5.555287836115893e-06,g = ((sqrt(#1 + 0.64350826) * (1.0417097 + ((sqrt(#2 / 0.07117802) + (square(#1) + #2)) * -0.0011109272))) - 2.9381795) + (#1 * 0.017173296); d = square((#1 * -0.015548379) + 1.1626884),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998eea0>,7
29,3.8161945,g = (sqrt(#1 + 0.6878701) * ((((#2 + sqrt(#2 / 0.07117802)) + square(#1 * neg(-0.86083096))) * -0.0011109272) + 1.0467615)) - 2.9381795; d = square((#1 * -0.015548379) + 1.1626884),1.0743681428231507e-06,g = (sqrt(#1 + 0.6878701) * ((((#2 + sqrt(#2 / 0.07117802)) + square(#1 * neg(-0.86083096))) * -0.0011109272) + 1.0467615)) - 2.9381795; d = square((#1 * -0.015548379) + 1.1626884),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998da90>,7
28,3.8161986,g = (sqrt(#1 + 0.6878701) * ((((#2 + sqrt(#2 / 0.07117802)) + square(#1 * 0.86541396)) * -0.0011109272) + 1.0467615)) - 2.9381795; d = square((#1 * -0.015548379) + 1.1626884),1.7923434860130057e-05,g = (sqrt(#1 + 0.6878701) * ((((#2 + sqrt(#2 / 0.07117802)) + square(#1 * 0.86541396)) * -0.0011109272) + 1.0467615)) - 2.9381795; d = square((#1 * -0.015548379) + 1.1626884),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998cb60>,7
30,3.8162136,g = ((sqrt(#1) + 0.4995794) * (((#2 + (square(#1) + (sqrt(#2) * 2.5710976))) * 0.0011043942) + -1.0206827)) * -0.8852839; d = square(((#1 * 1.0160431) + -1.0207573) - #1) + -2.551518,0.0001347842097412,g = ((sqrt(#1) + 0.4995794) * (((#2 + (square(#1) + (sqrt(#2) * 2.5710976))) * 0.0011043942) + -1.0206827)) * -0.8852839; d = square(((#1 * 1.0160431) + -1.0207573) - #1) + -2.551518,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998da90>,5
