,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
10,29,3.7928414,(((((-0.0022168825 - ((DST * 2.4834695e-5) / (P_dyn + 0.88083524))) * (VBs - (DST * 2.0065691))) + ((DST * -0.04592256) - -1.080887)) * sqrt(sqrt(P_dyn))) + -1.080887) / 0.97221464,6.62915489580437e-05,(((((-0.0022168825 - ((DST * 2.4834695e-5) / (P_dyn + 0.88083524))) * (VBs - (DST * 2.0065691))) + ((DST * -0.04592256) - -1.080887)) * sqrt(sqrt(P_dyn))) + -1.080887) / 0.97221464,inf,inf,inf,inf,-inf,-inf,inf,inf,1.02857945031562*(-0.04592256*DST + (-2.0065691*DST + VBs)*(-2.4834695e-5*DST/(P_dyn + 0.88083524) - 0.0022168825) + 1.080887)*sqrt(sqrt(P_dyn)) - 1.1117781563133
11,25,3.7930672,((((DST + ((((0.00068898086 * DST) / (P_dyn - -1.0453242)) + 0.0536481) * (VBs - DST))) * -0.04301991) + 1.3007078) * sqrt(sqrt(P_dyn))) + -1.253935,0.0001121394046697,((((DST + ((((0.00068898086 * DST) / (P_dyn - -1.0453242)) + 0.0536481) * (VBs - DST))) * -0.04301991) + 1.3007078) * sqrt(sqrt(P_dyn))) + -1.253935,15.05190566037736,18.6872,11.826471698113208,15.0715,0.6943962264150945,0.6122,16.44190566037736,20.4739,(-0.04301991*DST - 0.04301991*(-DST + VBs)*(0.00068898086*DST/(P_dyn + 1.0453242) + 0.0536481) + 1.3007078)*sqrt(sqrt(P_dyn)) - 1.253935
12,27,3.7931287,((((((VBs - (DST / 0.32850307)) * (((DST * 0.00046556332) / (P_dyn - -0.7108422)) - -0.04724619)) + DST) * -0.04724619) - -1.0908298) * sqrt(sqrt(P_dyn))) - 1.0486304,0.000289215775796,((((((VBs - (DST / 0.32850307)) * (((DST * 0.00046556332) / (P_dyn - -0.7108422)) - -0.04724619)) + DST) * -0.04724619) - -1.0908298) * sqrt(sqrt(P_dyn))) - 1.0486304,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04724619*DST - 0.04724619*(-3.0441115816665*DST + VBs)*(0.00046556332*DST/(P_dyn + 0.7108422) + 0.04724619) + 1.0908298)*sqrt(sqrt(P_dyn)) - 1.0486304
13,28,3.793291,(((0.046487417 * (((VBs - (DST / neg(-0.31657064))) * (((DST / (P_dyn + 0.90345925)) * -0.0005291182) + -0.047621425)) - DST)) + 0.97621524) * sqrt(sqrt(P_dyn))) + -0.90982705,1.3233803531569094e-05,(((0.046487417 * (((VBs - (DST / neg(-0.31657064))) * (((DST / (P_dyn + 0.90345925)) * -0.0005291182) + -0.047621425)) - DST)) + 0.97621524) * sqrt(sqrt(P_dyn))) + -0.90982705,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046487417*DST + 0.046487417*(-0.0005291182*DST/(P_dyn + 0.90345925) - 0.047621425)*(-DST/neg(-0.31657064) + VBs) + 0.97621524)*sqrt(sqrt(P_dyn)) - 0.90982705
14,27,3.7933412,(((0.046487417 * (((VBs - (DST / 0.32795247)) * (((DST / (P_dyn + 0.90345925)) * -0.0005291182) + -0.047621425)) - DST)) + 0.97621524) * sqrt(sqrt(P_dyn))) + -0.90982705,0.0002596376619362,(((0.046487417 * (((VBs - (DST / 0.32795247)) * (((DST / (P_dyn + 0.90345925)) * -0.0005291182) + -0.047621425)) - DST)) + 0.97621524) * sqrt(sqrt(P_dyn))) + -0.90982705,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046487417*DST + 0.046487417*(-3.04922234615278*DST + VBs)*(-0.0005291182*DST/(P_dyn + 0.90345925) - 0.047621425) + 0.97621524)*sqrt(sqrt(P_dyn)) - 0.90982705
15,27,3.7933443,((((-0.0022168825 - (DST * (2.4834695e-5 / (P_dyn + 0.88083524)))) * (VBs - (DST * 2.6941755))) + ((DST * -0.04592256) - -1.080887)) * sqrt(sqrt(P_dyn))) + -1.080887,0.0001500034250303,((((-0.0022168825 - (DST * (2.4834695e-5 / (P_dyn + 0.88083524)))) * (VBs - (DST * 2.6941755))) + ((DST * -0.04592256) - -1.080887)) * sqrt(sqrt(P_dyn))) + -1.080887,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04592256*DST + (-2.6941755*DST + VBs)*(-2.4834695e-5*DST/(P_dyn + 0.88083524) - 0.0022168825) + 1.080887)*sqrt(sqrt(P_dyn)) - 1.080887
16,30,3.793345,(square((DST * -0.015411367) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn / 1.0647293) + inv(square(square(square(square(DST * -0.01072127))) + 1.136771))))) - 2.7731056,7.318861840295027e-05,(square((DST * -0.015411367) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn / 1.0647293) + inv(square(square(square(square(DST * -0.01072127))) + 1.136771))))) - 2.7731056,inf,inf,inf,inf,-inf,-inf,inf,inf,(0.86271703 - 0.0010719849*VBs)*(sqrt(0.939205861997035*P_dyn) + 1/square(square(square(square(-0.01072127*DST))) + 1.136771)) + square(1.1170775 - 0.015411367*DST) - 2.7731056
17,28,3.7935905,((DST - (sqrt(P_dyn) + P_dyn)) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),4.707830113464268e-05,((DST - (sqrt(P_dyn) + P_dyn)) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0449425456743227*(DST - P_dyn + (VBs + square(P_dyn))/(square(square(DST/square(P_dyn + 5.2597647))) + 21.536577) - sqrt(P_dyn))*sqrt(sqrt(P_dyn))
18,27,3.7937236,(sqrt(sqrt(P_dyn)) * (((((0.94307655 - ((DST * -0.0120122535) / (P_dyn + 1.0203711))) * (VBs - DST)) - (DST / -0.05494293)) * -0.0024322362) + 0.95324475)) - 0.9171312,0.0002952072410649,(sqrt(sqrt(P_dyn)) * (((((0.94307655 - ((DST * -0.0120122535) / (P_dyn + 1.0203711))) * (VBs - DST)) - (DST / -0.05494293)) * -0.0024322362) + 0.95324475)) - 0.9171312,14.933698113207544,17.75995,11.697415094339624,14.127300000000002,0.7005471698113207,0.6575,16.378754716981135,20.038400000000003,(-0.0442684108765222*DST - 0.0024322362*(-DST + VBs)*(0.0120122535*DST/(P_dyn + 1.0203711) + 0.94307655) + 0.95324475)*sqrt(sqrt(P_dyn)) - 0.9171312
19,27,3.7937691,((DST - (1.442727 * P_dyn)) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),7.52493125794454e-05,((DST - (1.442727 * P_dyn)) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0449425456743227*(DST - 1.442727*P_dyn + (VBs + square(P_dyn))/(square(square(DST/square(P_dyn + 5.2597647))) + 21.536577))*sqrt(sqrt(P_dyn))
20,28,3.7939003,(square((-0.015411367 * DST) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn) + inv(square(square(square(square(DST * -0.01072127))) + 1.136771))))) - 2.7731056,0.0001860972204289,(square((-0.015411367 * DST) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn) + inv(square(square(square(square(DST * -0.01072127))) + 1.136771))))) - 2.7731056,inf,inf,inf,inf,-inf,-inf,inf,inf,(0.86271703 - 0.0010719849*VBs)*(sqrt(P_dyn) + 1/square(square(square(square(-0.01072127*DST))) + 1.136771)) + square(1.1170775 - 0.015411367*DST) - 2.7731056
21,23,3.793918,(sqrt(sqrt(P_dyn)) * (((DST + (VBs * ((DST * (0.00068898086 / (P_dyn - -1.0403622))) + 0.0536481))) * -0.04301991) + 1.2850267)) + -1.2944632,0.0011862221823139,(sqrt(sqrt(P_dyn)) * (((DST + (VBs * ((DST * (0.00068898086 / (P_dyn - -1.0403622))) + 0.0536481))) * -0.04301991) + 1.2850267)) + -1.2944632,15.072075471698117,18.82015,11.84698113207547,15.239600000000001,0.6964905660377358,0.6050000000000001,16.591924528301888,20.609700000000004,(-0.04301991*DST - 0.04301991*VBs*(0.00068898086*DST/(P_dyn + 1.0403622) + 0.0536481) + 1.2850267)*sqrt(sqrt(P_dyn)) - 1.2944632
22,25,3.7943401,((DST - P_dyn) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),0.000480969287524,((DST - P_dyn) + ((square(P_dyn) + VBs) / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0449425456743227*(DST - P_dyn + (VBs + square(P_dyn))/(square(square(DST/square(P_dyn + 5.2597647))) + 21.536577))*sqrt(sqrt(P_dyn))
23,25,3.7944825,(sqrt(sqrt(P_dyn)) * (((-0.0022168825 - (DST * (2.4602905e-5 / (P_dyn + 0.9002948)))) * (VBs - DST)) + ((DST * -0.044837166) - -1.064033))) + -1.080887,0.0001137706871407,(sqrt(sqrt(P_dyn)) * (((-0.0022168825 - (DST * (2.4602905e-5 / (P_dyn + 0.9002948)))) * (VBs - DST)) + ((DST * -0.044837166) - -1.064033))) + -1.080887,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.044837166*DST + (-DST + VBs)*(-2.4602905e-5*DST/(P_dyn + 0.9002948) - 0.0022168825) + 1.064033)*sqrt(sqrt(P_dyn)) - 1.080887
24,27,3.7946064,(square((-0.015411367 * DST) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn) + inv(square(square(square(DST * -0.01072127)) + 1.136771))))) - 2.7731056,0.0004674227621973,(square((-0.015411367 * DST) + 1.1170775) + (((VBs * -0.0010719849) + 0.86271703) * (sqrt(P_dyn) + inv(square(square(square(DST * -0.01072127)) + 1.136771))))) - 2.7731056,inf,inf,inf,inf,-inf,-inf,inf,inf,(0.86271703 - 0.0010719849*VBs)*(sqrt(P_dyn) + 1/square(square(square(-0.01072127*DST)) + 1.136771)) + square(1.1170775 - 0.015411367*DST) - 2.7731056
25,30,3.7947671,(((DST - sqrt(P_dyn)) * (((1.5094055 * (VBs - DST)) / (234.79309 + square(P_dyn / 0.20435657))) + 20.743132)) + (VBs - DST)) / neg(446.0412 / sqrt(sqrt(P_dyn))),5.080422593287059e-05,(((DST - sqrt(P_dyn)) * (((1.5094055 * (VBs - DST)) / (234.79309 + square(P_dyn / 0.20435657))) + 20.743132)) + (VBs - DST)) / neg(446.0412 / sqrt(sqrt(P_dyn))),14.91698113207547,16.895850000000003,11.591943396226416,12.911399999999997,0.7064905660377359,0.723,16.526849056603773,19.7628,(-DST + VBs + (DST - sqrt(P_dyn))*((-1.5094055*DST + 1.5094055*VBs)/(square(4.89340763548732*P_dyn) + 234.79309) + 20.743132))/neg(446.0412/sqrt(sqrt(P_dyn)))
26,26,3.7948437,(sqrt(sqrt(P_dyn)) * (((((0.94802135 - ((DST * -0.0120122535) / (P_dyn + sqrt(1.1437205)))) * VBs) - (DST / -0.05494293)) * -0.0024322362) + 0.9129861)) - 0.9129861,1.8446080809903225e-07,(sqrt(sqrt(P_dyn)) * (((((0.94802135 - ((DST * -0.0120122535) / (P_dyn + sqrt(1.1437205)))) * VBs) - (DST / -0.05494293)) * -0.0024322362) + 0.9129861)) - 0.9129861,15.01020754716981,17.797400000000003,11.770169811320756,14.23605,0.6999245283018869,0.65635,16.532981132075474,20.025650000000006,(-0.0442684108765222*DST - 0.0024322362*VBs*(0.0120122535*DST/(P_dyn + sqrt(1.1437205)) + 0.94802135) + 0.9129861)*sqrt(sqrt(P_dyn)) - 0.9129861
27,25,3.7948444,(sqrt(sqrt(P_dyn)) * (((((0.94802135 - ((DST * -0.0120122535) / (P_dyn + 1.1088829))) * VBs) - (DST / -0.05494293)) * -0.0024322362) + 0.9129861)) - 0.9129861,0.0005408362969725,(sqrt(sqrt(P_dyn)) * (((((0.94802135 - ((DST * -0.0120122535) / (P_dyn + 1.1088829))) * VBs) - (DST / -0.05494293)) * -0.0024322362) + 0.9129861)) - 0.9129861,15.030603773584907,17.8232,11.783056603773582,14.294450000000001,0.6989622641509433,0.6552,16.551283018867927,19.987549999999995,(-0.0442684108765222*DST - 0.0024322362*VBs*(0.0120122535*DST/(P_dyn + 1.1088829) + 0.94802135) + 0.9129861)*sqrt(sqrt(P_dyn)) - 0.9129861
28,28,3.7951527,(((DST - sqrt(P_dyn)) * ((1.5094055 * (VBs / (234.79309 + square(P_dyn / -0.20397943)))) + 20.743132)) + (VBs - DST)) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),0.0001599280743363,(((DST - sqrt(P_dyn)) * ((1.5094055 * (VBs / (234.79309 + square(P_dyn / -0.20397943)))) + 20.743132)) + (VBs - DST)) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),14.983811320754718,17.06305,11.616339622641508,13.06815,0.7039811320754717,0.7194,16.63245283018868,19.857300000000002,0.00224194536289473*(-DST + VBs + (DST - sqrt(P_dyn))*(1.5094055*VBs/(square(-4.90245511520451*P_dyn) + 234.79309) + 20.743132))*neg(sqrt(sqrt(P_dyn)))
29,25,3.7953115,(sqrt(sqrt(P_dyn)) * (((((((DST * -0.0005291182) / (P_dyn + 0.94264424)) + -0.047621425) * (VBs - DST)) - DST) * 0.046487417) + 0.95887244)) + -1.0103006,0.0002934602569274,(sqrt(sqrt(P_dyn)) * (((((((DST * -0.0005291182) / (P_dyn + 0.94264424)) + -0.047621425) * (VBs - DST)) - DST) * 0.046487417) + 0.95887244)) + -1.0103006,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046487417*DST + 0.046487417*(-DST + VBs)*(-0.0005291182*DST/(P_dyn + 0.94264424) - 0.047621425) + 0.95887244)*sqrt(sqrt(P_dyn)) - 1.0103006
30,25,3.7953234,((((DST + ((VBs - DST) * ((DST * (0.00046556332 / (P_dyn - -0.7339573))) - -0.04735173))) * -0.04735173) - -1.0896462) * sqrt(sqrt(P_dyn))) - 1.1561314,7.3295363901758e-05,((((DST + ((VBs - DST) * ((DST * (0.00046556332 / (P_dyn - -0.7339573))) - -0.04735173))) * -0.04735173) - -1.0896462) * sqrt(sqrt(P_dyn))) - 1.1561314,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04735173*DST - 0.04735173*(-DST + VBs)*(0.00046556332*DST/(P_dyn + 0.7339573) + 0.04735173) + 1.0896462)*sqrt(sqrt(P_dyn)) - 1.1561314
31,23,3.795346,((((-0.0022168825 - ((2.4834695e-5 / (P_dyn + 0.8625947)) * DST)) * VBs) + ((DST * -0.042904913) - -1.064033)) * sqrt(sqrt(P_dyn))) + -1.080887,0.0010606317519786,((((-0.0022168825 - ((2.4834695e-5 / (P_dyn + 0.8625947)) * DST)) * VBs) + ((DST * -0.042904913) - -1.064033)) * sqrt(sqrt(P_dyn))) + -1.080887,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.042904913*DST + VBs*(-2.4834695e-5*DST/(P_dyn + 0.8625947) - 0.0022168825) + 1.064033)*sqrt(sqrt(P_dyn)) - 1.080887
32,27,3.7957597,((((DST - P_dyn) * (((1.5094055 * VBs) / (234.79309 + square(P_dyn / 0.19218178))) + 20.743132)) + VBs) - DST) / neg(446.0412 / sqrt(sqrt(P_dyn))),0.0001562937813627,((((DST - P_dyn) * (((1.5094055 * VBs) / (234.79309 + square(P_dyn / 0.19218178))) + 20.743132)) + VBs) - DST) / neg(446.0412 / sqrt(sqrt(P_dyn))),15.154358490566036,17.1676,11.78069811320755,13.208650000000002,0.7013962264150945,0.7133,17.035226415094343,19.997799999999998,(-DST + VBs + (DST - P_dyn)*(1.5094055*VBs/(square(5.20340689944697*P_dyn) + 234.79309) + 20.743132))/neg(446.0412/sqrt(sqrt(P_dyn)))
33,23,3.7958798,(sqrt(sqrt(P_dyn)) * (((DST + (VBs * (((DST / (P_dyn - -0.8961957)) * 0.0005445807) - -0.049534053))) * -0.045994904) - -0.92040753)) + -0.97039205,0.0004270176433807,(sqrt(sqrt(P_dyn)) * (((DST + (VBs * (((DST / (P_dyn - -0.8961957)) * 0.0005445807) - -0.049534053))) * -0.045994904) - -0.92040753)) + -0.97039205,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.045994904*DST - 0.045994904*VBs*(0.0005445807*DST/(P_dyn + 0.8961957) + 0.049534053) + 0.92040753)*sqrt(sqrt(P_dyn)) - 0.97039205
34,24,3.7961655,((VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.415888)) + (DST - sqrt(sqrt(VBs)))) / (-22.250631 / sqrt(sqrt(P_dyn))),0.0002396868489638,((VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.415888)) + (DST - sqrt(sqrt(VBs)))) / (-22.250631 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0449425456743227*(DST + VBs/(square(square(DST/square(P_dyn + 5.2597647))) + 21.415888) - sqrt(sqrt(VBs)))*sqrt(sqrt(P_dyn))
35,29,3.796246,sqrt(sqrt(P_dyn)) * (((DST + ((VBs + (square(P_dyn) - DST)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.45311064))) + 22.405106))) - P_dyn) * -0.047739428),0.0001988938033409,sqrt(sqrt(P_dyn)) * (((DST + ((VBs + (square(P_dyn) - DST)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.45311064))) + 22.405106))) - P_dyn) * -0.047739428),15.143490566037734,16.321599999999997,11.887132075471696,12.6215,0.6914905660377357,0.71915,16.62379245283019,18.810100000000002,(-0.047739428*DST + 0.047739428*P_dyn - 0.047739428*(-DST + VBs + square(P_dyn))/(square(0.11832503*(DST + 28.692127)/(P_dyn + 0.45311064)) + 22.405106))*sqrt(sqrt(P_dyn))
36,26,3.796353,(((DST - sqrt(P_dyn)) * (((1.5094055 * VBs) / (square(P_dyn / 0.19173074) + 234.79309)) + 20.743132)) + VBs) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),0.0001237426902718,(((DST - sqrt(P_dyn)) * (((1.5094055 * VBs) / (square(P_dyn / 0.19173074) + 234.79309)) + 20.743132)) + VBs) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),15.09549056603774,16.813100000000002,11.784566037735848,12.858949999999998,0.7043962264150944,0.7257,16.801471698113208,19.82255,0.00224194536289473*(VBs + (DST - sqrt(P_dyn))*(1.5094055*VBs/(square(5.21564773598641*P_dyn) + 234.79309) + 20.743132))*neg(sqrt(sqrt(P_dyn)))
37,26,3.7963805,square(1.1170775 + (-0.015411367 * DST)) + (((0.81625223 + (VBs * -0.0010719849)) * (inv(square(square(DST * 0.014784484)) + 1.1859237) + sqrt(P_dyn))) - 2.7731056),0.0006110007202121,square(1.1170775 + (-0.015411367 * DST)) + (((0.81625223 + (VBs * -0.0010719849)) * (inv(square(square(DST * 0.014784484)) + 1.1859237) + sqrt(P_dyn))) - 2.7731056),inf,inf,inf,inf,-inf,-inf,inf,inf,(0.81625223 - 0.0010719849*VBs)*(sqrt(P_dyn) + 1/(square(square(0.014784484*DST)) + 1.1859237)) + square(1.1170775 - 0.015411367*DST) - 2.7731056
38,26,3.796449,(((DST * 17.72517) + VBs) * ((square(0.9648302 - (DST * -0.005067308)) + sqrt(P_dyn)) * -0.0010479224)) + ((17.72517 - P_dyn) * (square(DST) * 1.7940489e-5)),0.0016074475311515,(((DST * 17.72517) + VBs) * ((square(0.9648302 - (DST * -0.005067308)) + sqrt(P_dyn)) * -0.0010479224)) + ((17.72517 - P_dyn) * (square(DST) * 1.7940489e-5)),inf,inf,inf,inf,-inf,-inf,inf,inf,1.7940489e-5*(17.72517 - P_dyn)*square(DST) + (17.72517*DST + VBs)*(-0.0010479224*sqrt(P_dyn) - 0.0010479224*square(0.005067308*DST + 0.9648302))
39,25,3.7968228,neg(((VBs - P_dyn) + ((((1.5094055 * VBs) / (square(P_dyn / -0.1973069) + 234.79309)) + 20.743132) * DST)) / (446.0412 / sqrt(sqrt(P_dyn)))),2.1570201646753503e-05,neg(((VBs - P_dyn) + ((((1.5094055 * VBs) / (square(P_dyn / -0.1973069) + 234.79309)) + 20.743132) * DST)) / (446.0412 / sqrt(sqrt(P_dyn)))),15.026811320754717,16.864,11.649226415094342,12.921100000000001,0.7031320754716982,0.7231500000000001,16.678716981132077,19.70015,neg(0.00224194536289473*(DST*(1.5094055*VBs/(square(-5.06824647288057*P_dyn) + 234.79309) + 20.743132) - P_dyn + VBs)*sqrt(sqrt(P_dyn)))
40,23,3.7969866,(VBs + ((((VBs * 1.5092971) / (square(P_dyn / -0.1976557) + 234.79309)) + 20.743137) * DST)) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),0.0003398960226865,(VBs + ((((VBs * 1.5092971) / (square(P_dyn / -0.1976557) + 234.79309)) + 20.743137) * DST)) / (446.0412 / neg(sqrt(sqrt(P_dyn)))),15.024735849056603,16.868649999999995,11.641283018867924,12.922250000000002,0.7027547169811321,0.7233,16.667528301886794,19.6941,0.00224194536289473*(DST*(1.5092971*VBs/(square(-5.05930261560886*P_dyn) + 234.79309) + 20.743137) + VBs)*neg(sqrt(sqrt(P_dyn)))
41,23,3.7970755,((DST - sqrt(P_dyn)) + (VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),3.5605716311823864e-05,((DST - sqrt(P_dyn)) + (VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.536577))) / (-22.250631 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0449425456743227*(DST + VBs/(square(square(DST/square(P_dyn + 5.2597647))) + 21.536577) - sqrt(P_dyn))*sqrt(sqrt(P_dyn))
42,22,3.7972107,((VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.415888)) + (DST - 3.0421119)) / (-22.55433 / sqrt(sqrt(P_dyn))),0.000250831762525,((VBs / (square(square(DST / square(P_dyn - -5.2597647))) + 21.415888)) + (DST - 3.0421119)) / (-22.55433 / sqrt(sqrt(P_dyn))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0443373844401496*(DST + VBs/(square(square(DST/square(P_dyn + 5.2597647))) + 21.415888) - 3.0421119)*sqrt(sqrt(P_dyn))
43,30,3.797364,((sqrt((P_dyn - 0.6184549) - inv(-0.3852803 - square(square((P_dyn + DST) * -0.010575349)))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.93457973 - (DST * -0.01642101))) + -2.1920023,2.6807351372142207e-05,((sqrt((P_dyn - 0.6184549) - inv(-0.3852803 - square(square((P_dyn + DST) * -0.010575349)))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.93457973 - (DST * -0.01642101))) + -2.1920023,inf,inf,inf,inf,-inf,-inf,inf,inf,(0.8255251 - 0.0011538033*VBs)*sqrt(P_dyn - 0.6184549 - 1/(-square(square(-0.010575349*DST - 0.010575349*P_dyn)) - 0.3852803)) + square(0.01642101*DST - 0.93457973) - 2.1920023
44,23,3.7975397,(sqrt(sqrt(P_dyn)) * (0.9229736 + ((((((DST * -0.0005291182) / (P_dyn + 0.96772224)) + -0.047621425) * VBs) - DST) * 0.046487417))) + -1.0165592,0.0003073808875469,(sqrt(sqrt(P_dyn)) * (0.9229736 + ((((((DST * -0.0005291182) / (P_dyn + 0.96772224)) + -0.047621425) * VBs) - DST) * 0.046487417))) + -1.0165592,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046487417*DST + 0.046487417*VBs*(-0.0005291182*DST/(P_dyn + 0.96772224) - 0.047621425) + 0.9229736)*sqrt(sqrt(P_dyn)) - 1.0165592
45,28,3.7975676,((sqrt((P_dyn - 0.6184549) - inv(-0.3852803 - square(square(DST * -0.010575349)))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.93457973 - (DST * -0.01642101))) + -2.1920023,0.0007228594422962,((sqrt((P_dyn - 0.6184549) - inv(-0.3852803 - square(square(DST * -0.010575349)))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.93457973 - (DST * -0.01642101))) + -2.1920023,inf,inf,inf,inf,-inf,-inf,inf,inf,(0.8255251 - 0.0011538033*VBs)*sqrt(P_dyn - 0.6184549 - 1/(-square(square(-0.010575349*DST)) - 0.3852803)) + square(0.01642101*DST - 0.93457973) - 2.1920023
46,27,3.7977564,sqrt(sqrt(P_dyn)) * ((DST + (((VBs + square(P_dyn)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.50507))) + 22.405106)) - P_dyn)) * -0.047739428),0.0003431700758098,sqrt(sqrt(P_dyn)) * ((DST + (((VBs + square(P_dyn)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.50507))) + 22.405106)) - P_dyn)) * -0.047739428),15.231264150943398,16.1695,12.02381132075472,12.526549999999999,0.6933018867924527,0.72355,16.82509433962264,18.806150000000002,(-0.047739428*DST + 0.047739428*P_dyn - 0.047739428*(VBs + square(P_dyn))/(square(0.11832503*(DST + 28.692127)/(P_dyn + 0.50507)) + 22.405106))*sqrt(sqrt(P_dyn))
47,30,3.798111,((((DST + (((VBs - DST) - (1.4778359 * DST)) / (square((DST * -0.1096377) / (P_dyn + 1.0277686)) + 21.318878))) * -0.046462044) + 0.6816666) * sqrt(sqrt(P_dyn))) - 0.56929964,1.0702574238090155e-05,((((DST + (((VBs - DST) - (1.4778359 * DST)) / (square((DST * -0.1096377) / (P_dyn + 1.0277686)) + 21.318878))) * -0.046462044) + 0.6816666) * sqrt(sqrt(P_dyn))) - 0.56929964,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046462044*DST - 0.046462044*(-2.4778359*DST + VBs)/(square(-0.1096377*DST/(P_dyn + 1.0277686)) + 21.318878) + 0.6816666)*sqrt(sqrt(P_dyn)) - 0.56929964
48,29,3.7981505,(((DST - P_dyn) * -0.04830578) - ((VBs - DST) * inv(469.102 - ((square(DST / (P_dyn + 1.2146137)) * -0.26141402) + (P_dyn / 0.27485564))))) * sqrt(sqrt(P_dyn)),0.0002126598484528,(((DST - P_dyn) * -0.04830578) - ((VBs - DST) * inv(469.102 - ((square(DST / (P_dyn + 1.2146137)) * -0.26141402) + (P_dyn / 0.27485564))))) * sqrt(sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.04830578*DST + 0.04830578*P_dyn - (-DST + VBs)/(-3.6382735315164*P_dyn + 0.26141402*square(DST/(P_dyn + 1.2146137)) + 469.102))*sqrt(sqrt(P_dyn))
49,28,3.7981923,((((DST + (((VBs - DST) - DST) / (square((DST * -0.1096377) / (P_dyn + 1.0277686)) + 21.318878))) * -0.046462044) + 0.6816666) * sqrt(sqrt(P_dyn))) - 0.56929964,0.0001774370943427,((((DST + (((VBs - DST) - DST) / (square((DST * -0.1096377) / (P_dyn + 1.0277686)) + 21.318878))) * -0.046462044) + 0.6816666) * sqrt(sqrt(P_dyn))) - 0.56929964,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046462044*DST - 0.046462044*(-2*DST + VBs)/(square(-0.1096377*DST/(P_dyn + 1.0277686)) + 21.318878) + 0.6816666)*sqrt(sqrt(P_dyn)) - 0.56929964
