complexity,loss,equation,score,julia_expression,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
21,3.7156212,g = (((#8 - (#1 * -0.012795372)) * (#3 + 0.62749934)) - #2) * -0.12108558; d = square((#1 * -0.016388046) + 1.1682764) + -1.404824,0.000524294101067,g = (((#8 - (#1 * -0.012795372)) * (#3 + 0.62749934)) - #2) * -0.12108558; d = square((#1 * -0.016388046) + 1.1682764) + -1.404824,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c260>,24,15.010010551261729,11.867732642384471,0.7422690410133319,0.9199835629804894,17.50672166778629
12,3.7557113,g = #7 * (sqrt(#8) / -838.8244); d = square((#1 * 0.018068602) - 0.5444191),0.0076431117048762,g = #7 * (sqrt(#8) / -838.8244); d = square((#1 * 0.018068602) - 0.5444191),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8d4c0>,8,15.025579626976002,11.301563796408335,0.7400625808187655,0.9072991239963397,19.409007833132396
12,3.7556562,g = sqrt(#8) * (#7 * -0.0011845883); d = square((#1 * -0.01804757) - -0.5472498),0.0076599230935394,g = sqrt(#8) * (#7 * -0.0011845883); d = square((#1 * -0.01804757) - -0.5472498),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959070>,16,15.069299161912477,11.352940957476372,0.7375414416130563,0.9069627161979836,19.505633955388767
12,3.7556522,g = (#7 * sqrt(#8)) * -0.0011888543; d = square((#1 * -0.018015126) + 0.5494415),0.007663973985877,g = (#7 * sqrt(#8)) * -0.0011888543; d = square((#1 * -0.018015126) + 0.5494415),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c8f0>,34,15.08713608454172,11.364706294921563,0.737488039823203,0.907006130999104,19.50489251550076
23,3.7149324,g = (((#3 + 0.6002998) * (#8 - ((#1 - #5) * -0.012795372))) - #2) * -0.12108558; d = square((#1 * -0.016388046) + 1.1672491) + -1.4315156,9.269834241868702e-05,g = (((#3 + 0.6002998) * (#8 - ((#1 - #5) * -0.012795372))) - #2) * -0.12108558; d = square((#1 * -0.016388046) + 1.1672491) + -1.4315156,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c710>,24,15.091670871157884,11.94877783143019,0.7397315967735054,0.919421639830232,17.561112303123558
12,3.7556427,g = (#7 * sqrt(#8)) * -0.0011792871; d = square((#1 * -0.017999146) + 0.54854167),0.0076623814744954,g = (#7 * sqrt(#8)) * -0.0011792871; d = square((#1 * -0.017999146) + 0.54854167),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099cc50>,35,15.092509168778946,11.371986753325835,0.7363627287126626,0.9067766237592509,19.569642267499407
12,3.7556353,g = sqrt(#8) * (#7 * -0.0011842317); d = square((#1 * -0.01800584) + 0.54957),0.0078093527181357,g = sqrt(#8) * (#7 * -0.0011842317); d = square((#1 * -0.01800584) + 0.54957),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8fcb0>,6,15.096144533542105,11.375611983201702,0.736675633063457,0.9068702631193901,19.54342832198549
13,3.7635245,g = #8 * (#3 / neg(sqrt(#2))); d = square((#1 * 0.018569624) + -0.55409163),0.0032917515303992,g = #8 * (#3 / neg(sqrt(#2))); d = square((#1 * 0.018569624) + -0.55409163),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095b8c0>,25,15.098063876715637,11.379450055720785,0.7442943918299958,0.9087047481488615,18.902804628670715
13,3.7635238,g = #3 / (sqrt(#2) / neg(#8)); d = square((#1 * -0.01856815) - -0.5544356),0.0021303581752645,g = #3 / (sqrt(#2) / neg(#8)); d = square((#1 * -0.01856815) - -0.5544356),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c680>,42,15.101356222854852,11.383353856272384,0.7441687095978416,0.9086912984705228,18.90663484705875
13,3.7635264,g = #3 * (#8 / neg(sqrt(#2))); d = square((#1 * 0.018574273) + -0.55477977),0.0021177358283794,g = #3 * (#8 / neg(sqrt(#2))); d = square((#1 * 0.018574273) + -0.55477977),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099daf0>,38,15.104275891716048,11.388760407546815,0.7439989888914447,0.9086674682319966,18.908616493750305
