complexity,loss,equation,score,sympy_format,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
25,3.8007796,((((((DST * (Bmag + Bzsouth)) + ((Bzsouth * (Vp + -143.72925)) * sqrt(Np))) * -0.027476136) - DST) / 19.712595) + sqrt(Np)) + -2.4688275,0.0007007684805679,((((((DST * (Bmag + Bzsouth)) + ((Bzsouth * (Vp + -143.72925)) * sqrt(Np))) * -0.027476136) - DST) / 19.712595) + sqrt(Np)) + -2.4688275,PySRFunction(X=>((((((DST * (Bmag + Bzsouth)) + ((Bzsouth * (Vp + -143.72925)) * sqrt(Np))) * -0.027476136) - DST) / 19.712595) + sqrt(Np)) + -2.4688275),3,19.517854069624168,15.339179139771119,0.6083411136135191,0.8571176237521143,22.735914044541595
29,3.8046286,(sqrt(Np) - 2.4867167) + ((DST + (((((((DST / Np) + Vp) - (Np + (DST * -0.4807411))) * 0.02141898) - 2.4179542) * Bzsouth) * sqrt(Np))) * -0.06262474),0.0003505289357251,(sqrt(Np) - 2.4867167) + ((DST + (((((((DST / Np) + Vp) - (Np + (DST * -0.4807411))) * 0.02141898) - 2.4179542) * Bzsouth) * sqrt(Np))) * -0.06262474),PySRFunction(X=>(sqrt(Np) - 2.4867167) + ((DST + (((((((DST / Np) + Vp) - (Np + (DST * -0.4807411))) * 0.02141898) - 2.4179542) * Bzsouth) * sqrt(Np))) * -0.06262474)),5,19.541676145499032,15.216604194687893,0.633945449343827,0.8807724836970268,22.84040242443418
19,3.830508,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),0.0031655819920873,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),PySRFunction(X=>(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705))),10,19.584407701568114,14.169719363901606,0.7154141487409899,0.9176853996235913,23.405385766079647
25,3.807399,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),0.0001559351700488,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),PySRFunction(X=>((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167)),5,19.603638194457822,15.385528227567434,0.6343801178215712,0.8881409425668945,22.477579417791112
27,3.8072968,((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167),1.3421415994861107e-05,((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167),PySRFunction(X=>((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167)),5,19.695628158197252,15.50303878256534,0.6310898111733175,0.8892433969050406,22.398919755319575
22,3.807934,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),0.0022729640210463,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),PySRFunction(X=>(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np))),9,19.700570634585212,14.850647592479348,0.6308322749022748,0.8522950650525842,23.871273205620046
22,3.8079407,(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np),0.0022703850565536,(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np),PySRFunction(X=>(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np)),13,19.747128716242667,14.884901396530054,0.6299804779060328,0.8524682749523421,23.892784726224594
20,3.8198042,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),0.0004789966231071,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),PySRFunction(X=>((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np))),5,19.76958063510326,15.678090091450084,0.6141117544829815,0.8790763556921982,21.659749790468563
19,3.83313,(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth,0.0009697018607361,(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth,PySRFunction(X=>(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth),13,19.825051769560876,14.288614508609447,0.6320540963269937,0.840683907154458,25.307918538721967
18,3.8301616,(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913,0.000265114335428,(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913,PySRFunction(X=>(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913),16,19.830525794941092,14.381343566993943,0.6953717155932317,0.9133056789454631,24.014099664181575
24,3.8076177,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),4.153343219788223e-05,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),PySRFunction(X=>((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207)),9,19.831258709967088,15.002993257430967,0.6284060995770641,0.8541730115829453,23.851501882982404
25,3.8118253,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,0.0001073706150689,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,PySRFunction(X=>(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725),6,19.974908435186542,15.28962645512431,0.5496343206599684,0.8163514347971669,22.59432579312795
23,3.8085866,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),0.0011411547142982,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),PySRFunction(X=>(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062)),5,19.99649262779912,15.670567076579767,0.6283448748196561,0.8868972809935881,22.93185620981375
20,3.825271,(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth,0.0020523873739966,(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth,PySRFunction(X=>(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth),13,20.10313862613682,15.116357862346167,0.6176167272322016,0.8399147571844618,25.387328805288245
19,3.8338091,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),0.0008960201432246,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),PySRFunction(X=>Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384))),9,20.16199043402101,14.568126252814963,0.6308188486771937,0.8408059870178828,25.643859354252477
20,3.825284,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,0.0022261391549476,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,PySRFunction(X=>(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth),9,20.17728107776265,15.16733876347573,0.6172905637430048,0.8408946075459138,25.445943977977162
18,3.8426518,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,0.0017716842452726,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,PySRFunction(X=>((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423),8,20.20160560391499,15.063133971117225,0.6871069640607802,0.9025870086536004,24.01226054188624
18,3.842653,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,0.0012490329328157,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,PySRFunction(X=>(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598),10,20.204764537321196,15.065028027309452,0.6870732930615413,0.9025844273532886,24.014033415333845
13,3.8749201,(sqrt(sqrt(Np)) * 0.04099039) * (((Vp * Bzsouth) * -0.03674617) - DST),0.0008094696336984,(sqrt(sqrt(Np)) * 0.04099039) * (((Vp * Bzsouth) * -0.03674617) - DST),PySRFunction(X=>(sqrt(sqrt(Np)) * 0.04099039) * (((Vp * Bzsouth) * -0.03674617) - DST)),13,20.476998355496317,15.624560190902864,0.6691368609956004,0.8903986981129594,23.739727408532666
13,3.874919,(sqrt(sqrt(Np)) * -0.040968873) * (((Bzsouth * 0.03676886) * Vp) + DST),0.00080975351056,(sqrt(sqrt(Np)) * -0.040968873) * (((Bzsouth * 0.03676886) * Vp) + DST),PySRFunction(X=>(sqrt(sqrt(Np)) * -0.040968873) * (((Bzsouth * 0.03676886) * Vp) + DST)),8,20.488209907603817,15.633387356973694,0.6689283069601772,0.8904038561476249,23.74668631815411
13,3.8749218,((DST - (Vp * (Bzsouth * -0.036772743))) * sqrt(sqrt(Np))) * -0.041040394,0.0008090309150712,((DST - (Vp * (Bzsouth * -0.036772743))) * sqrt(sqrt(Np))) * -0.041040394,PySRFunction(X=>((DST - (Vp * (Bzsouth * -0.036772743))) * sqrt(sqrt(Np))) * -0.041040394),7,20.490164395804594,15.633199357805362,0.6688704991522532,0.8904019620325228,23.742840556562662
13,3.8749185,sqrt(sqrt(Np)) * ((((Bzsouth * Vp) * 0.03677575) + DST) * -0.040973727),0.0008100630482228,sqrt(sqrt(Np)) * ((((Bzsouth * Vp) * 0.03677575) + DST) * -0.040973727),PySRFunction(X=>sqrt(sqrt(Np)) * ((((Bzsouth * Vp) * 0.03677575) + DST) * -0.040973727)),5,20.491620956925438,15.635819223768115,0.668861524116348,0.8904050362546314,23.74804375258779
13,3.874919,(DST - ((Vp * Bzsouth) * -0.036777794)) * (sqrt(sqrt(Np)) * -0.040961783),0.0008096761522503,(DST - ((Vp * Bzsouth) * -0.036777794)) * (sqrt(sqrt(Np)) * -0.040961783),PySRFunction(X=>(DST - ((Vp * Bzsouth) * -0.036777794)) * (sqrt(sqrt(Np)) * -0.040961783)),12,20.49263131536234,15.636843648729613,0.668845471640724,0.8904058259522705,23.749342671301385
13,3.874919,((DST * -0.040962875) - (Bzsouth * (Vp * 0.0015065973))) * sqrt(sqrt(Np)),0.00080975351056,((DST * -0.040962875) - (Bzsouth * (Vp * 0.0015065973))) * sqrt(sqrt(Np)),PySRFunction(X=>((DST * -0.040962875) - (Bzsouth * (Vp * 0.0015065973))) * sqrt(sqrt(Np))),4,20.493515580881056,15.637477501137203,0.6688281903930913,0.8904061380389772,23.749705514839015
13,3.8749223,((((Bzsouth * Vp) * -0.036780898) - DST) * 0.04091163) * sqrt(sqrt(Np)),0.000809005024621,((((Bzsouth * Vp) * -0.036780898) - DST) * 0.04091163) * sqrt(sqrt(Np)),PySRFunction(X=>((((Bzsouth * Vp) * -0.036780898) - DST) * 0.04091163) * sqrt(sqrt(Np))),16,20.49417298347177,15.639126631881632,0.6688297080112857,0.8904078969511836,23.75345653372181
13,3.8749185,((((Bzsouth * Vp) * 0.03678186) + DST) * -0.04097975) * sqrt(sqrt(Np)),0.0008098825455234,((((Bzsouth * Vp) * 0.03678186) + DST) * -0.04097975) * sqrt(sqrt(Np)),PySRFunction(X=>((((Bzsouth * Vp) * 0.03678186) + DST) * -0.04097975) * sqrt(sqrt(Np))),6,20.494650274722503,15.637936682107519,0.6688016578092617,0.890406019904851,23.74913212772512
13,3.8749201,((DST - ((Vp * Bzsouth) * -0.036786918)) * sqrt(sqrt(Np))) * -0.041016884,0.0008093922753888,((DST - ((Vp * Bzsouth) * -0.036786918)) * sqrt(sqrt(Np))) * -0.041016884,PySRFunction(X=>((DST - ((Vp * Bzsouth) * -0.036786918)) * sqrt(sqrt(Np))) * -0.041016884),1,20.497181928343853,15.638959572227915,0.6687423919815253,0.8904056480140877,23.747877549264825
13,3.8749185,(sqrt(sqrt(Np)) * (DST + ((Vp * Bzsouth) * 0.036793657))) * -0.040973067,0.0008098825455234,(sqrt(sqrt(Np)) * (DST + ((Vp * Bzsouth) * 0.036793657))) * -0.040973067,PySRFunction(X=>(sqrt(sqrt(Np)) * (DST + ((Vp * Bzsouth) * 0.036793657))) * -0.040973067),14,20.5005003540822,15.642446881016175,0.6686910398775067,0.8904085364814044,23.752468229778874
13,3.8749182,(DST + ((Vp * 0.03679884) * Bzsouth)) * (sqrt(sqrt(Np)) * -0.04099126),0.0008100631109132,(DST + ((Vp * 0.03679884) * Bzsouth)) * (sqrt(sqrt(Np)) * -0.04099126),PySRFunction(X=>(DST + ((Vp * 0.03679884) * Bzsouth)) * (sqrt(sqrt(Np)) * -0.04099126)),10,20.50308641451685,15.6439522800493,0.6686360526006593,0.890408909758909,23.752522276494894
13,3.8749182,(((Vp * Bzsouth) * -0.0015082554) - (DST * 0.040986255)) * sqrt(sqrt(Np)),0.0008099599665096,(((Vp * Bzsouth) * -0.0015082554) - (DST * 0.040986255)) * sqrt(sqrt(Np)),PySRFunction(X=>(((Vp * Bzsouth) * -0.0015082554) - (DST * 0.040986255)) * sqrt(sqrt(Np))),11,20.503189067656216,15.644144742740163,0.6686355057765221,0.8904091286862694,23.752909982202
13,3.874919,((DST - ((Vp * Bzsouth) * -0.036811493)) * sqrt(sqrt(Np))) / -24.406572,0.0008099340132592,((DST - ((Vp * Bzsouth) * -0.036811493)) * sqrt(sqrt(Np))) / -24.406572,PySRFunction(X=>((DST - ((Vp * Bzsouth) * -0.036811493)) * sqrt(sqrt(Np))) / -24.406572),3,20.509366294265053,15.649059478528775,0.668520267043135,0.8904120070304771,23.756883782939873
13,3.8749237,((DST * -0.040866017) - ((Vp * 0.001505993) * Bzsouth)) * sqrt(sqrt(Np)),0.0008095720262724,((DST * -0.040866017) - ((Vp * 0.001505993) * Bzsouth)) * sqrt(sqrt(Np)),PySRFunction(X=>((DST * -0.040866017) - ((Vp * 0.001505993) * Bzsouth)) * sqrt(sqrt(Np))),9,20.529473306559076,15.666484844482735,0.6681610870069363,0.8904227795139332,23.773963886834224
17,3.8406856,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),0.0020643606038055,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),PySRFunction(X=>Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304))),9,20.767524483354286,15.788389342131591,0.6145689797476417,0.8298758691133787,24.413150837315698
16,3.8611445,((Vp * 0.0019705552) + sqrt(Np)) * ((DST * -0.017512739) - ((Bzsouth * Vp) * 0.0006328814)),0.0016772917120143,((Vp * 0.0019705552) + sqrt(Np)) * ((DST * -0.017512739) - ((Bzsouth * Vp) * 0.0006328814)),PySRFunction(X=>((Vp * 0.0019705552) + sqrt(Np)) * ((DST * -0.017512739) - ((Bzsouth * Vp) * 0.0006328814))),7,20.81378480722875,15.80278570143066,0.658292193064737,0.8925870133003562,24.24755035678518
16,3.8357725,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,0.0033223080477644,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,PySRFunction(X=>(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906),1,20.84584312325549,15.697580590989691,0.6447200803513722,0.8976465931875026,24.23296070987015
17,3.8405712,((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth,0.0020741847100304,((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth,PySRFunction(X=>((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth),13,20.854413575431415,15.8523455194406,0.6140937708226232,0.8320828750877993,24.402849968148182
14,3.8691347,((DST * -0.017152267) - ((Bzsouth * Vp) * 0.0006260264)) * (sqrt(Np) - -1.0849626),0.0014938690509618,((DST * -0.017152267) - ((Bzsouth * Vp) * 0.0006260264)) * (sqrt(Np) - -1.0849626),PySRFunction(X=>((DST * -0.017152267) - ((Bzsouth * Vp) * 0.0006260264)) * (sqrt(Np) - -1.0849626)),4,20.91000808654223,15.939848564089777,0.6637860743456347,0.8914812563656707,23.91858392719095
14,3.8690975,((DST * -0.017535748) - (Bzsouth * (Vp * 0.0006386362))) * (sqrt(Np) + 1.0216174),0.0015042062455059,((DST * -0.017535748) - (Bzsouth * (Vp * 0.0006386362))) * (sqrt(Np) + 1.0216174),PySRFunction(X=>((DST * -0.017535748) - (Bzsouth * (Vp * 0.0006386362))) * (sqrt(Np) + 1.0216174)),7,20.97235550605081,15.99064302217565,0.661805067308804,0.8911718903503465,23.951784825933604
14,3.8690948,((((Bzsouth * -0.03646942) * Vp) - DST) * 0.017577695) * (sqrt(Np) + 1.0083877),0.0015044653642793,((((Bzsouth * -0.03646942) * Vp) - DST) * 0.017577695) * (sqrt(Np) + 1.0083877),PySRFunction(X=>((((Bzsouth * -0.03646942) * Vp) - DST) * 0.017577695) * (sqrt(Np) + 1.0083877)),13,21.023527832347376,16.03220329153826,0.6606468926917051,0.8911058239831092,23.984185170027803
14,3.8690984,(sqrt(Np) + 0.9787116) * ((DST * -0.017756652) - (Vp * (Bzsouth * 0.0006467542))),0.0015030445817089,(sqrt(Np) + 0.9787116) * ((DST * -0.017756652) - (Vp * (Bzsouth * 0.0006467542))),PySRFunction(X=>(sqrt(Np) + 0.9787116) * ((DST * -0.017756652) - (Vp * (Bzsouth * 0.0006467542)))),11,21.050896745814917,16.055659209914058,0.65971587787619,0.8909392963597289,24.000581434826906
14,3.8613446,((sqrt(Np) * (DST + ((Bzsouth * Vp) * 0.05019049))) + DST) * -0.01717498,0.0035091655373912,((sqrt(Np) * (DST + ((Bzsouth * Vp) * 0.05019049))) + DST) * -0.01717498,PySRFunction(X=>((sqrt(Np) * (DST + ((Bzsouth * Vp) * 0.05019049))) + DST) * -0.01717498),5,21.141656753280433,15.732063229226426,0.6687109674793945,0.8923257400531183,24.68280637922407
14,3.8613443,((sqrt(Np) * (((Vp * Bzsouth) * 0.050208017) + DST)) + DST) * -0.017175438,0.0035091658095515,((sqrt(Np) * (((Vp * Bzsouth) * 0.050208017) + DST)) + DST) * -0.017175438,PySRFunction(X=>((sqrt(Np) * (((Vp * Bzsouth) * 0.050208017) + DST)) + DST) * -0.017175438),10,21.147793943930886,15.736338348751502,0.6686244048178034,0.8923301319144283,24.687177458585655
14,3.8613436,((sqrt(Np) * (DST - ((Bzsouth * -0.050225805) * Vp))) + DST) / -58.22813,0.0035095535495331,((sqrt(Np) * (DST - ((Bzsouth * -0.050225805) * Vp))) + DST) / -58.22813,PySRFunction(X=>((sqrt(Np) * (DST - ((Bzsouth * -0.050225805) * Vp))) + DST) / -58.22813),3,21.153933946334185,15.740664925083355,0.668539255563251,0.892334740348646,24.691574188202658
14,3.861344,((sqrt(Np) * (((Vp * 0.050226804) * Bzsouth) + DST)) + DST) / -58.222122,0.0030337139689533,((sqrt(Np) * (((Vp * 0.050226804) * Bzsouth) + DST)) + DST) / -58.222122,PySRFunction(X=>((sqrt(Np) * (((Vp * 0.050226804) * Bzsouth) + DST)) + DST) / -58.222122),15,21.15436837585259,15.74091979971615,0.6685316043521581,0.8923348556113935,24.691857949853286
14,3.8613436,(((DST + (Vp * (Bzsouth * 0.050229523))) * sqrt(Np)) + DST) * -0.017173702,0.0035095535495331,(((DST + (Vp * (Bzsouth * 0.050229523))) * sqrt(Np)) + DST) * -0.017173702,PySRFunction(X=>(((DST + (Vp * (Bzsouth * 0.050229523))) * sqrt(Np)) + DST) * -0.017173702),8,21.155228472365025,15.7415705741365,0.6685210842980596,0.8923356866823369,24.69249729011488
14,3.8613446,(DST - (sqrt(Np) * (((Bzsouth * Vp) * -0.050248496) - DST))) * -0.01717042,0.0035095784492162,(DST - (sqrt(Np) * (((Bzsouth * Vp) * -0.050248496) - DST))) * -0.01717042,PySRFunction(X=>(DST - (sqrt(Np) * (((Bzsouth * Vp) * -0.050248496) - DST))) * -0.01717042),1,21.161714197429994,15.746176825860942,0.6684321090736038,0.892340709277421,24.697156690496552
14,3.8613443,((sqrt(Np) * ((Bzsouth * (Vp * 0.05024978)) + DST)) + DST) * -0.017173616,0.0035092432305377,((sqrt(Np) * ((Bzsouth * (Vp * 0.05024978)) + DST)) + DST) * -0.017173616,PySRFunction(X=>((sqrt(Np) * ((Bzsouth * (Vp * 0.05024978)) + DST)) + DST) * -0.017173616),14,21.16231876195852,15.746510023438024,0.6684207886576929,0.8923407899838937,24.69753957392665
14,3.8613446,(DST + ((((Bzsouth * 0.050254807) * Vp) + DST) * sqrt(Np))) * -0.01717371,0.0035091655373912,(DST + ((((Bzsouth * 0.050254807) * Vp) + DST) * sqrt(Np))) * -0.01717371,PySRFunction(X=>(DST + ((((Bzsouth * 0.050254807) * Vp) + DST) * sqrt(Np))) * -0.01717371),6,21.164085989128438,15.747737355253403,0.6683956267663954,0.8923420459534105,24.698793680741055
14,3.8613465,((((Bzsouth * (Vp * -0.05026531)) - DST) * sqrt(Np)) - DST) * 0.017164776,0.003509654146243,((((Bzsouth * (Vp * -0.05026531)) - DST) * sqrt(Np)) - DST) * 0.017164776,PySRFunction(X=>((((Bzsouth * (Vp * -0.05026531)) - DST) * sqrt(Np)) - DST) * 0.017164776),16,21.16733736700726,15.750244548295765,0.6683571042911901,0.8923453468712991,24.701233006995082
14,3.869232,((DST * -0.018262425) - (Vp * (Bzsouth * 0.00066348043))) * (sqrt(Np) - -0.86546844),0.0014699345533152,((DST * -0.018262425) - (Vp * (Bzsouth * 0.00066348043))) * (sqrt(Np) - -0.86546844),PySRFunction(X=>((DST * -0.018262425) - (Vp * (Bzsouth * 0.00066348043))) * (sqrt(Np) - -0.86546844)),9,21.22131428161249,16.204067510612635,0.6546876242554156,0.890154406993101,24.121358186018664
14,3.8613787,((((Bzsouth * (Vp * 0.050473813)) + DST) * sqrt(Np)) + DST) * -0.017065736,0.0035004634907076,((((Bzsouth * (Vp * 0.050473813)) + DST) * sqrt(Np)) + DST) * -0.017065736,PySRFunction(X=>((((Bzsouth * (Vp * 0.050473813)) + DST) * sqrt(Np)) + DST) * -0.017065736),12,21.23618184084968,15.801711652597742,0.6674438370203981,0.8924014012083837,24.752589218640217
21,3.8129873,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),0.0013475618968295,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),PySRFunction(X=>(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702))),3,21.43328734948652,16.441165601526624,0.6042536817071644,0.8802992617420466,25.107594370940202
15,3.8565755,(Vp * ((sqrt(sqrt(Np)) * 0.0026535015) * ((DST * -0.027451642) - Bzsouth))) + Bzsouth,0.0032764241983106,(Vp * ((sqrt(sqrt(Np)) * 0.0026535015) * ((DST * -0.027451642) - Bzsouth))) + Bzsouth,PySRFunction(X=>(Vp * ((sqrt(sqrt(Np)) * 0.0026535015) * ((DST * -0.027451642) - Bzsouth))) + Bzsouth),9,21.568954591568843,16.197698649193057,0.5908042632856048,0.8144642291311925,26.72620177335089
15,3.8565364,(((Vp * (Bzsouth - (DST * -0.027318848))) * sqrt(sqrt(Np))) * -0.002666342) + Bzsouth,0.0032511029160983,(((Vp * (Bzsouth - (DST * -0.027318848))) * sqrt(sqrt(Np))) * -0.002666342) + Bzsouth,PySRFunction(X=>(((Vp * (Bzsouth - (DST * -0.027318848))) * sqrt(sqrt(Np))) * -0.002666342) + Bzsouth),13,21.62974397704965,16.230650108880937,0.5918972921689571,0.815995648335331,26.739819042868685
