complexity,loss,equation,score,sympy_format,lambda_format,simulation
29,3.6988301,((((((((((DST / 0.1234529) - VBs) * -0.012159103) * (DST / (P_dyn + 1.1670841))) + VBs) * -0.05820437) - DST) * 0.038880255) + 1.4737949) * sqrt(sqrt(P_dyn))) + -1.493437,0.000686630043827,((((((((((DST / 0.1234529) - VBs) * -0.012159103) * (DST / (P_dyn + 1.1670841))) + VBs) * -0.05820437) - DST) * 0.038880255) + 1.4737949) * sqrt(sqrt(P_dyn))) + -1.493437,PySRFunction(X=>((((((((((DST / 0.1234529) - VBs) * -0.012159103) * (DST / (P_dyn + 1.1670841))) + VBs) * -0.05820437) - DST) * 0.038880255) + 1.4737949) * sqrt(sqrt(P_dyn))) + -1.493437),54
25,3.698939,(((((sqrt(P_dyn) + square(1.1875595 - (DST * -0.005801317))) * VBs) * -0.0009581614) + -3.2701502) + sqrt(P_dyn)) + square((DST * 0.01314093) + -1.4721497),0.0018094218826313,(((((sqrt(P_dyn) + square(1.1875595 - (DST * -0.005801317))) * VBs) * -0.0009581614) + -3.2701502) + sqrt(P_dyn)) + square((DST * 0.01314093) + -1.4721497),PySRFunction(X=>(((((sqrt(P_dyn) + square(1.1875595 - (DST * -0.005801317))) * VBs) * -0.0009581614) + -3.2701502) + sqrt(P_dyn)) + square((DST * 0.01314093) + -1.4721497)),40
25,3.6989996,((square(P_dyn) + ((DST * -0.00026275704) * VBs)) / (square(P_dyn) + 17.558695)) + ((VBs + (DST * 18.79863)) * (sqrt(sqrt(P_dyn)) * -0.002276697)),0.0011300453490841,((square(P_dyn) + ((DST * -0.00026275704) * VBs)) / (square(P_dyn) + 17.558695)) + ((VBs + (DST * 18.79863)) * (sqrt(sqrt(P_dyn)) * -0.002276697)),PySRFunction(X=>((square(P_dyn) + ((DST * -0.00026275704) * VBs)) / (square(P_dyn) + 17.558695)) + ((VBs + (DST * 18.79863)) * (sqrt(sqrt(P_dyn)) * -0.002276697))),2
25,3.6990185,(sqrt(P_dyn) + -1.9662898) + (square(-1.0014695 - (DST * -0.015162123)) + (VBs * ((square((DST * -0.0060444134) - 1.16318) + sqrt(P_dyn)) * -0.0009779627))),0.0006201884281875,(sqrt(P_dyn) + -1.9662898) + (square(-1.0014695 - (DST * -0.015162123)) + (VBs * ((square((DST * -0.0060444134) - 1.16318) + sqrt(P_dyn)) * -0.0009779627))),PySRFunction(X=>(sqrt(P_dyn) + -1.9662898) + (square(-1.0014695 - (DST * -0.015162123)) + (VBs * ((square((DST * -0.0060444134) - 1.16318) + sqrt(P_dyn)) * -0.0009779627)))),39
30,3.699043,(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + ((VBs - DST) - DST)) * (0.047489364 - ((DST * -0.00062203384) / (P_dyn + 1.1706204)))) + DST) * -0.04628498) - -1.0991322)) - 1.0007008,0.0001220031603073,(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + ((VBs - DST) - DST)) * (0.047489364 - ((DST * -0.00062203384) / (P_dyn + 1.1706204)))) + DST) * -0.04628498) - -1.0991322)) - 1.0007008,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + ((VBs - DST) - DST)) * (0.047489364 - ((DST * -0.00062203384) / (P_dyn + 1.1706204)))) + DST) * -0.04628498) - -1.0991322)) - 1.0007008),51
28,3.6990461,(sqrt(sqrt(P_dyn)) * (((DST + ((0.052905362 - ((DST * -0.0007087027) / (P_dyn + 1.0450381))) * (sqrt(epsilon / 0.35444173) + VBs))) * -0.04131354) - -1.5847017)) + -1.4417584,9.448840678623352e-05,(sqrt(sqrt(P_dyn)) * (((DST + ((0.052905362 - ((DST * -0.0007087027) / (P_dyn + 1.0450381))) * (sqrt(epsilon / 0.35444173) + VBs))) * -0.04131354) - -1.5847017)) + -1.4417584,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((DST + ((0.052905362 - ((DST * -0.0007087027) / (P_dyn + 1.0450381))) * (sqrt(epsilon / 0.35444173) + VBs))) * -0.04131354) - -1.5847017)) + -1.4417584),92
28,3.699141,(((((DST * (-2.9903402e-5 / (P_dyn - -1.1345783))) - 0.0022475235) * ((sqrt(epsilon) + VBs) - DST)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3172088,0.0001475800531136,(((((DST * (-2.9903402e-5 / (P_dyn - -1.1345783))) - 0.0022475235) * ((sqrt(epsilon) + VBs) - DST)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3172088,PySRFunction(X=>(((((DST * (-2.9903402e-5 / (P_dyn - -1.1345783))) - 0.0022475235) * ((sqrt(epsilon) + VBs) - DST)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3172088),97
30,3.6992452,((((((VBs * 0.05632514) + (square(0.095201135 / (4.047285 + P_dyn)) * (((VBs - DST) - DST) * DST))) + DST) * -0.040983655) + 1.5469642) * sqrt(sqrt(P_dyn))) + -1.5482973,0.0001059293089762,((((((VBs * 0.05632514) + (square(0.095201135 / (4.047285 + P_dyn)) * (((VBs - DST) - DST) * DST))) + DST) * -0.040983655) + 1.5469642) * sqrt(sqrt(P_dyn))) + -1.5482973,PySRFunction(X=>((((((VBs * 0.05632514) + (square(0.095201135 / (4.047285 + P_dyn)) * (((VBs - DST) - DST) * DST))) + DST) * -0.040983655) + 1.5469642) * sqrt(sqrt(P_dyn))) + -1.5482973),65
30,3.699287,-1.4300112 + (sqrt(sqrt(P_dyn)) * (((VBs * -0.002288666) + 1.4432274) - ((4.832595 + (((VBs - (DST * 5.383527)) * 0.0031468824) * inv(P_dyn + 0.9389208))) * (DST * 0.008234239)))),0.0003261726793243,-1.4300112 + (sqrt(sqrt(P_dyn)) * (((VBs * -0.002288666) + 1.4432274) - ((4.832595 + (((VBs - (DST * 5.383527)) * 0.0031468824) * inv(P_dyn + 0.9389208))) * (DST * 0.008234239)))),PySRFunction(X=>-1.4300112 + (sqrt(sqrt(P_dyn)) * (((VBs * -0.002288666) + 1.4432274) - ((4.832595 + (((VBs - (DST * 5.383527)) * 0.0031468824) * inv(P_dyn + 0.9389208))) * (DST * 0.008234239))))),33
29,3.6996017,((((DST - ((-0.0539559 - ((DST * 0.0006571431) / (P_dyn - -0.9037239))) * ((sqrt(epsilon) + VBs) - sqrt(VBs)))) * -0.04288757) - -1.676395) * sqrt(sqrt(P_dyn))) + -1.6384386,0.0002418886766056,((((DST - ((-0.0539559 - ((DST * 0.0006571431) / (P_dyn - -0.9037239))) * ((sqrt(epsilon) + VBs) - sqrt(VBs)))) * -0.04288757) - -1.676395) * sqrt(sqrt(P_dyn))) + -1.6384386,PySRFunction(X=>((((DST - ((-0.0539559 - ((DST * 0.0006571431) / (P_dyn - -0.9037239))) * ((sqrt(epsilon) + VBs) - sqrt(VBs)))) * -0.04288757) - -1.676395) * sqrt(sqrt(P_dyn))) + -1.6384386),16
30,3.6996498,((sqrt(VBs) * 0.007438657) + -0.30561346) + ((((DST - ((((DST * 0.2581036) / (P_dyn + 1.2397856)) + P_dyn) * ((VBs * -0.0021051383) + 2.8229818))) * 27.016508) + VBs) * -0.0025813966),0.0002188886538054,((sqrt(VBs) * 0.007438657) + -0.30561346) + ((((DST - ((((DST * 0.2581036) / (P_dyn + 1.2397856)) + P_dyn) * ((VBs * -0.0021051383) + 2.8229818))) * 27.016508) + VBs) * -0.0025813966),PySRFunction(X=>((sqrt(VBs) * 0.007438657) + -0.30561346) + ((((DST - ((((DST * 0.2581036) / (P_dyn + 1.2397856)) + P_dyn) * ((VBs * -0.0021051383) + 2.8229818))) * 27.016508) + VBs) * -0.0025813966)),84
30,3.6996534,((((((sqrt(epsilon) + (VBs - DST)) * ((DST * (-0.0006376728 / (P_dyn + 0.9470345))) + -0.052260924)) - DST) * 0.043906152) + 1.6197743) * sqrt(sqrt(P_dyn * 0.94703835))) - 1.5145793,2.977217288184045e-05,((((((sqrt(epsilon) + (VBs - DST)) * ((DST * (-0.0006376728 / (P_dyn + 0.9470345))) + -0.052260924)) - DST) * 0.043906152) + 1.6197743) * sqrt(sqrt(P_dyn * 0.94703835))) - 1.5145793,PySRFunction(X=>((((((sqrt(epsilon) + (VBs - DST)) * ((DST * (-0.0006376728 / (P_dyn + 0.9470345))) + -0.052260924)) - DST) * 0.043906152) + 1.6197743) * sqrt(sqrt(P_dyn * 0.94703835))) - 1.5145793),32
26,3.6997452,((((((0.05342845 - (DST * (-0.00071415765 / (P_dyn + 1.0576116)))) * (VBs + sqrt(epsilon))) + DST) * -0.041930545) - -1.5526907) * sqrt(sqrt(P_dyn))) + -1.4706837,0.0005691744940403,((((((0.05342845 - (DST * (-0.00071415765 / (P_dyn + 1.0576116)))) * (VBs + sqrt(epsilon))) + DST) * -0.041930545) - -1.5526907) * sqrt(sqrt(P_dyn))) + -1.4706837,PySRFunction(X=>((((((0.05342845 - (DST * (-0.00071415765 / (P_dyn + 1.0576116)))) * (VBs + sqrt(epsilon))) + DST) * -0.041930545) - -1.5526907) * sqrt(sqrt(P_dyn))) + -1.4706837),92
29,3.6997619,((sqrt(P_dyn) + 1.7394717) * ((((DST - (((DST * VBs) * -0.000692577) / (P_dyn + 1.0170423))) - ((square(P_dyn) + VBs) * -0.05425384)) * -0.015807046) + 0.61265457)) + -1.6997197,0.000302892536839,((sqrt(P_dyn) + 1.7394717) * ((((DST - (((DST * VBs) * -0.000692577) / (P_dyn + 1.0170423))) - ((square(P_dyn) + VBs) * -0.05425384)) * -0.015807046) + 0.61265457)) + -1.6997197,PySRFunction(X=>((sqrt(P_dyn) + 1.7394717) * ((((DST - (((DST * VBs) * -0.000692577) / (P_dyn + 1.0170423))) - ((square(P_dyn) + VBs) * -0.05425384)) * -0.015807046) + 0.61265457)) + -1.6997197),30
28,3.6998196,((((((DST + P_dyn) + -54.96504) / 0.05444521) + (VBs + (((VBs * 0.012962982) * DST) / (P_dyn + 1.0598881)))) * -0.00080141076) * (sqrt(P_dyn) + 2.0040824)) + -2.4065688,0.0003490032986698,((((((DST + P_dyn) + -54.96504) / 0.05444521) + (VBs + (((VBs * 0.012962982) * DST) / (P_dyn + 1.0598881)))) * -0.00080141076) * (sqrt(P_dyn) + 2.0040824)) + -2.4065688,PySRFunction(X=>((((((DST + P_dyn) + -54.96504) / 0.05444521) + (VBs + (((VBs * 0.012962982) * DST) / (P_dyn + 1.0598881)))) * -0.00080141076) * (sqrt(P_dyn) + 2.0040824)) + -2.4065688),77
30,3.6998408,(DST - (((((VBs * DST) * -0.0006607633) + square(P_dyn * 1.689192)) / (square(P_dyn * 0.45155257) + 1.8602353)) - (0.052876372 * VBs))) * ((-2.313513 - sqrt(P_dyn)) * 0.013499187),0.0002447073968851,(DST - (((((VBs * DST) * -0.0006607633) + square(P_dyn * 1.689192)) / (square(P_dyn * 0.45155257) + 1.8602353)) - (0.052876372 * VBs))) * ((-2.313513 - sqrt(P_dyn)) * 0.013499187),PySRFunction(X=>(DST - (((((VBs * DST) * -0.0006607633) + square(P_dyn * 1.689192)) / (square(P_dyn * 0.45155257) + 1.8602353)) - (0.052876372 * VBs))) * ((-2.313513 - sqrt(P_dyn)) * 0.013499187)),36
28,3.6998737,((((((((-0.00062010885 / (P_dyn + 0.8636832)) * DST) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785) * sqrt(sqrt(P_dyn) * 0.9449993)) - 1.5145776,0.0001063436720146,((((((((-0.00062010885 / (P_dyn + 0.8636832)) * DST) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785) * sqrt(sqrt(P_dyn) * 0.9449993)) - 1.5145776,PySRFunction(X=>((((((((-0.00062010885 / (P_dyn + 0.8636832)) * DST) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785) * sqrt(sqrt(P_dyn) * 0.9449993)) - 1.5145776),32
30,3.6999376,(((DST * (((1.0929247e-5 / (P_dyn + 0.9580846)) * (VBs + (DST / -0.13591897))) + 0.018691177)) + ((VBs * 0.0010257208) + -0.4989458)) * (-1.3289684 - sqrt(P_dyn * 0.69682777))) - 1.095317,0.0002114048137187,(((DST * (((1.0929247e-5 / (P_dyn + 0.9580846)) * (VBs + (DST / -0.13591897))) + 0.018691177)) + ((VBs * 0.0010257208) + -0.4989458)) * (-1.3289684 - sqrt(P_dyn * 0.69682777))) - 1.095317,PySRFunction(X=>(((DST * (((1.0929247e-5 / (P_dyn + 0.9580846)) * (VBs + (DST / -0.13591897))) + 0.018691177)) + ((VBs * 0.0010257208) + -0.4989458)) * (-1.3289684 - sqrt(P_dyn * 0.69682777))) - 1.095317),87
28,3.6999457,(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + (VBs - DST)) * (0.0480201 - ((DST * -0.000622029) / (P_dyn + 1.1482596)))) + DST) * -0.04628498) - -1.105573)) - 1.038795,0.0001460213595023,(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + (VBs - DST)) * (0.0480201 - ((DST * -0.000622029) / (P_dyn + 1.1482596)))) + DST) * -0.04628498) - -1.105573)) - 1.038795,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((((sqrt(epsilon) + (VBs - DST)) * (0.0480201 - ((DST * -0.000622029) / (P_dyn + 1.1482596)))) + DST) * -0.04628498) - -1.105573)) - 1.038795),51
27,3.700001,((sqrt(P_dyn) + 1.0254477) * (((VBs * -0.0010248789) - -0.7314012) - (DST / ((P_dyn + 43.635445) - (sqrt(VBs / (P_dyn + 1.8223592)) * 0.54873925))))) + -1.6852713,0.0005585256197452,((sqrt(P_dyn) + 1.0254477) * (((VBs * -0.0010248789) - -0.7314012) - (DST / ((P_dyn + 43.635445) - (sqrt(VBs / (P_dyn + 1.8223592)) * 0.54873925))))) + -1.6852713,PySRFunction(X=>((sqrt(P_dyn) + 1.0254477) * (((VBs * -0.0010248789) - -0.7314012) - (DST / ((P_dyn + 43.635445) - (sqrt(VBs / (P_dyn + 1.8223592)) * 0.54873925))))) + -1.6852713),55
27,3.7000155,(sqrt(sqrt(P_dyn)) * ((((DST * (((VBs - (DST / 0.22591501)) * (0.013811559 / (P_dyn + 1.3526902))) + 16.803888)) + VBs) * -0.0023097852) - -1.2565355)) - 1.187045,0.0003037307804822,(sqrt(sqrt(P_dyn)) * ((((DST * (((VBs - (DST / 0.22591501)) * (0.013811559 / (P_dyn + 1.3526902))) + 16.803888)) + VBs) * -0.0023097852) - -1.2565355)) - 1.187045,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * ((((DST * (((VBs - (DST / 0.22591501)) * (0.013811559 / (P_dyn + 1.3526902))) + 16.803888)) + VBs) * -0.0023097852) - -1.2565355)) - 1.187045),68
28,3.700029,(((((VBs * 0.05632514) + ((square(0.095201135 / (P_dyn + 4.047285)) * (DST * (VBs - DST))) + DST)) * -0.040983655) + 1.5598875) * sqrt(sqrt(P_dyn))) + -1.5482973,7.107042099663768e-05,(((((VBs * 0.05632514) + ((square(0.095201135 / (P_dyn + 4.047285)) * (DST * (VBs - DST))) + DST)) * -0.040983655) + 1.5598875) * sqrt(sqrt(P_dyn))) + -1.5482973,PySRFunction(X=>(((((VBs * 0.05632514) + ((square(0.095201135 / (P_dyn + 4.047285)) * (DST * (VBs - DST))) + DST)) * -0.040983655) + 1.5598875) * sqrt(sqrt(P_dyn))) + -1.5482973),65
29,3.7000682,(((VBs * -0.0010171967) + ((DST * (-0.014955201 - (DST * (-0.0005339794 / (P_dyn + 0.79541653))))) + 0.53799856)) * (sqrt(P_dyn) + square((DST * 0.0046825274) + 1.007909))) - 1.0106106,0.000920459576414,(((VBs * -0.0010171967) + ((DST * (-0.014955201 - (DST * (-0.0005339794 / (P_dyn + 0.79541653))))) + 0.53799856)) * (sqrt(P_dyn) + square((DST * 0.0046825274) + 1.007909))) - 1.0106106,PySRFunction(X=>(((VBs * -0.0010171967) + ((DST * (-0.014955201 - (DST * (-0.0005339794 / (P_dyn + 0.79541653))))) + 0.53799856)) * (sqrt(P_dyn) + square((DST * 0.0046825274) + 1.007909))) - 1.0106106),83
26,3.700233,((((((DST * -2.9903402e-5) / (P_dyn - -1.1345783)) - 0.0022475235) * (sqrt(epsilon) + VBs)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3743516,0.0005351744094336,((((((DST * -2.9903402e-5) / (P_dyn - -1.1345783)) - 0.0022475235) * (sqrt(epsilon) + VBs)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3743516,PySRFunction(X=>((((((DST * -2.9903402e-5) / (P_dyn - -1.1345783)) - 0.0022475235) * (sqrt(epsilon) + VBs)) - ((DST * 0.044476133) - 1.3978908)) * sqrt(sqrt(P_dyn))) + -1.3743516),97
28,3.700265,((((((VBs + sqrt(epsilon / 0.8577268)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102,7.756141087035269e-06,((((((VBs + sqrt(epsilon / 0.8577268)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102,PySRFunction(X=>((((((VBs + sqrt(epsilon / 0.8577268)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102),38
28,3.7003093,(sqrt(P_dyn) + 1.0243948) * (((VBs + (((2.2730215 - square((DST / (P_dyn + 1.8565918)) * -0.090008974)) * sqrt(epsilon)) + (DST / 0.043034796))) * -0.0008283251) + 0.12745097),0.0007120817787956,(sqrt(P_dyn) + 1.0243948) * (((VBs + (((2.2730215 - square((DST / (P_dyn + 1.8565918)) * -0.090008974)) * sqrt(epsilon)) + (DST / 0.043034796))) * -0.0008283251) + 0.12745097),PySRFunction(X=>(sqrt(P_dyn) + 1.0243948) * (((VBs + (((2.2730215 - square((DST / (P_dyn + 1.8565918)) * -0.090008974)) * sqrt(epsilon)) + (DST / 0.043034796))) * -0.0008283251) + 0.12745097)),42
26,3.7003224,((((((VBs + sqrt(epsilon)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102,0.0005496928723487,((((((VBs + sqrt(epsilon)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102,PySRFunction(X=>((((((VBs + sqrt(epsilon)) * (0.055599906 - ((DST * -0.00079046143) / (P_dyn + 1.1759571)))) + DST) * -0.040472068) + 1.3754601) * sqrt(sqrt(P_dyn))) - 1.2301102),38
29,3.7004597,((((DST - (((VBs * -0.0021107388) + 2.8229754) * (P_dyn + ((DST / (P_dyn + 1.1774653)) * 0.25507966)))) * 27.01651) + VBs) * -0.0025546716) - (0.21232411 / (0.66749316 - VBs)),4.818204197853001e-05,((((DST - (((VBs * -0.0021107388) + 2.8229754) * (P_dyn + ((DST / (P_dyn + 1.1774653)) * 0.25507966)))) * 27.01651) + VBs) * -0.0025546716) - (0.21232411 / (0.66749316 - VBs)),PySRFunction(X=>((((DST - (((VBs * -0.0021107388) + 2.8229754) * (P_dyn + ((DST / (P_dyn + 1.1774653)) * 0.25507966)))) * 27.01651) + VBs) * -0.0025546716) - (0.21232411 / (0.66749316 - VBs))),84
28,3.7004967,(sqrt(sqrt(P_dyn)) * (((DST - ((-0.05394772 - ((0.0006322808 / (P_dyn - -0.8679953)) * DST)) * ((square(P_dyn) + VBs) - DST))) * -0.042887595) - -1.6763948)) + -1.6384388,5.59488179014426e-05,(sqrt(sqrt(P_dyn)) * (((DST - ((-0.05394772 - ((0.0006322808 / (P_dyn - -0.8679953)) * DST)) * ((square(P_dyn) + VBs) - DST))) * -0.042887595) - -1.6763948)) + -1.6384388,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((DST - ((-0.05394772 - ((0.0006322808 / (P_dyn - -0.8679953)) * DST)) * ((square(P_dyn) + VBs) - DST))) * -0.042887595) - -1.6763948)) + -1.6384388),16
30,3.700523,(sqrt(sqrt(P_dyn)) * (((DST + ((VBs - ((DST + DST) - square(P_dyn))) * (0.05152698 - ((0.0005858157 / (-0.85256475 - P_dyn)) * DST)))) * -0.045045868) + 1.3207388)) + -1.2683842,6.235216279903603e-05,(sqrt(sqrt(P_dyn)) * (((DST + ((VBs - ((DST + DST) - square(P_dyn))) * (0.05152698 - ((0.0005858157 / (-0.85256475 - P_dyn)) * DST)))) * -0.045045868) + 1.3207388)) + -1.2683842,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((DST + ((VBs - ((DST + DST) - square(P_dyn))) * (0.05152698 - ((0.0005858157 / (-0.85256475 - P_dyn)) * DST)))) * -0.045045868) + 1.3207388)) + -1.2683842),14
28,3.700638,((((DST - (((VBs * -0.0021051383) + 2.9773042) * (((0.2581036 / (P_dyn + 1.1867844)) * DST) + P_dyn))) * 27.016508) + inv(VBs + 0.007438657)) + VBs) * -0.0025813966,0.0002139942521528,((((DST - (((VBs * -0.0021051383) + 2.9773042) * (((0.2581036 / (P_dyn + 1.1867844)) * DST) + P_dyn))) * 27.016508) + inv(VBs + 0.007438657)) + VBs) * -0.0025813966,PySRFunction(X=>((((DST - (((VBs * -0.0021051383) + 2.9773042) * (((0.2581036 / (P_dyn + 1.1867844)) * DST) + P_dyn))) * 27.016508) + inv(VBs + 0.007438657)) + VBs) * -0.0025813966),84
30,3.7006564,(sqrt(sqrt(P_dyn)) * ((((VBs - ((((DST * -0.013531257) / (P_dyn + 1.2349241)) * (VBs - DST)) - square(P_dyn))) + (DST / 0.053654775)) * -0.0022967716) + 1.3888363)) + -1.395213,9.224539419295514e-05,(sqrt(sqrt(P_dyn)) * ((((VBs - ((((DST * -0.013531257) / (P_dyn + 1.2349241)) * (VBs - DST)) - square(P_dyn))) + (DST / 0.053654775)) * -0.0022967716) + 1.3888363)) + -1.395213,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * ((((VBs - ((((DST * -0.013531257) / (P_dyn + 1.2349241)) * (VBs - DST)) - square(P_dyn))) + (DST / 0.053654775)) * -0.0022967716) + 1.3888363)) + -1.395213),9
26,3.7006607,(sqrt(sqrt(P_dyn)) * (((((((DST * -0.00062010885) / (P_dyn + 0.8636832)) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785)) - 1.5879107,0.0003453381465352,(sqrt(sqrt(P_dyn)) * (((((((DST * -0.00062010885) / (P_dyn + 0.8636832)) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785)) - 1.5879107,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((((((DST * -0.00062010885) / (P_dyn + 0.8636832)) + -0.052177995) * (VBs + sqrt(epsilon))) - DST) * 0.04384612) + 1.6197785)) - 1.5879107),32
27,3.700712,(((VBs * (((DST * square(inv(P_dyn + 5.0572624))) * 0.012722617) + 0.05544914)) + (DST + -31.11123)) * (sqrt(sqrt(P_dyn + 0.11697056)) * -0.04157759)) + -1.3081717,3.8558660536105846e-05,(((VBs * (((DST * square(inv(P_dyn + 5.0572624))) * 0.012722617) + 0.05544914)) + (DST + -31.11123)) * (sqrt(sqrt(P_dyn + 0.11697056)) * -0.04157759)) + -1.3081717,PySRFunction(X=>(((VBs * (((DST * square(inv(P_dyn + 5.0572624))) * 0.012722617) + 0.05544914)) + (DST + -31.11123)) * (sqrt(sqrt(P_dyn + 0.11697056)) * -0.04157759)) + -1.3081717),74
30,3.700807,((35.879852 * ((sqrt(sqrt(P_dyn)) * DST) - (P_dyn / 0.30897808))) + (inv(sqrt(P_dyn)) * (VBs + ((sqrt(epsilon) + VBs) * (P_dyn + (0.01200218 * DST)))))) * -0.0011915213,0.0005405467595823,((35.879852 * ((sqrt(sqrt(P_dyn)) * DST) - (P_dyn / 0.30897808))) + (inv(sqrt(P_dyn)) * (VBs + ((sqrt(epsilon) + VBs) * (P_dyn + (0.01200218 * DST)))))) * -0.0011915213,PySRFunction(X=>((35.879852 * ((sqrt(sqrt(P_dyn)) * DST) - (P_dyn / 0.30897808))) + (inv(sqrt(P_dyn)) * (VBs + ((sqrt(epsilon) + VBs) * (P_dyn + (0.01200218 * DST)))))) * -0.0011915213),96
28,3.7008827,((0.6539447 + ((P_dyn + ((DST - ((VBs * (DST * -0.00066776486)) / (P_dyn + 1.0344898))) - (VBs * -0.05372361))) * -0.015961684)) * (sqrt(P_dyn) + 1.7017499)) + -1.7157143,0.0001905803617133,((0.6539447 + ((P_dyn + ((DST - ((VBs * (DST * -0.00066776486)) / (P_dyn + 1.0344898))) - (VBs * -0.05372361))) * -0.015961684)) * (sqrt(P_dyn) + 1.7017499)) + -1.7157143,PySRFunction(X=>((0.6539447 + ((P_dyn + ((DST - ((VBs * (DST * -0.00066776486)) / (P_dyn + 1.0344898))) - (VBs * -0.05372361))) * -0.015961684)) * (sqrt(P_dyn) + 1.7017499)) + -1.7157143),30
26,3.7009108,(sqrt(sqrt(P_dyn)) * (((DST - ((VBs + sqrt(epsilon)) * (-0.05394082 - ((DST / (P_dyn - -0.86799526)) * 0.00067627686)))) * -0.042886257) - -1.6763949)) + -1.6163242,0.000285483555005,(sqrt(sqrt(P_dyn)) * (((DST - ((VBs + sqrt(epsilon)) * (-0.05394082 - ((DST / (P_dyn - -0.86799526)) * 0.00067627686)))) * -0.042886257) - -1.6763949)) + -1.6163242,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * (((DST - ((VBs + sqrt(epsilon)) * (-0.05394082 - ((DST / (P_dyn - -0.86799526)) * 0.00067627686)))) * -0.042886257) - -1.6763949)) + -1.6163242),16
28,3.7009845,-1.2547628 + ((((DST + ((0.05071993 - ((DST * 0.0005623037) / (-0.8434528 - P_dyn))) * (VBs - (DST - square(P_dyn))))) * -0.045267276) + 1.2721834) * sqrt(sqrt(P_dyn))),0.0001117478041273,-1.2547628 + ((((DST + ((0.05071993 - ((DST * 0.0005623037) / (-0.8434528 - P_dyn))) * (VBs - (DST - square(P_dyn))))) * -0.045267276) + 1.2721834) * sqrt(sqrt(P_dyn))),PySRFunction(X=>-1.2547628 + ((((DST + ((0.05071993 - ((DST * 0.0005623037) / (-0.8434528 - P_dyn))) * (VBs - (DST - square(P_dyn))))) * -0.045267276) + 1.2721834) * sqrt(sqrt(P_dyn)))),14
25,3.7009974,((((DST + ((((DST * 0.012722617) * inv(square(P_dyn + 5.0572624))) + 0.05544914) * VBs)) + -30.853655) * sqrt(sqrt(P_dyn))) * -0.042147122) + -1.2779071,0.0004311032404108,((((DST + ((((DST * 0.012722617) * inv(square(P_dyn + 5.0572624))) + 0.05544914) * VBs)) + -30.853655) * sqrt(sqrt(P_dyn))) * -0.042147122) + -1.2779071,PySRFunction(X=>((((DST + ((((DST * 0.012722617) * inv(square(P_dyn + 5.0572624))) + 0.05544914) * VBs)) + -30.853655) * sqrt(sqrt(P_dyn))) * -0.042147122) + -1.2779071),74
